as_rank,as_number,as_name,org_name,as_type,no_ases,no_ip4_prefixes,no_ip4_addresses,pc_ases,pc_ip4_prefixes,pc_ip4_addresses,as_transit_degree
34236,12467,(no data),"BT ESPANA, COMPANIA DE SERVICIOS GLOBALES DE TELECOMUNICACIONES, SA",En,1,1,256,0.00%,0.00%,0.00%,0
34236,56713,NOVUM,TepsaNet Stanislaw Nowacki,En,1,1,256,0.00%,0.00%,0.00%,0
34236,6927,LACNIC-6927,Latin American and Caribbean IP address Regional Registry,En,1,1,256,0.00%,0.00%,0.00%,0
34236,3118,ASN1,"Envision EMI, LLC",En,1,1,256,0.00%,0.00%,0.00%,0
34236,42077,MBMLTD,Micro-Business Maintenance Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
34236,198982,INSOFT_NET...,INSOFT.NET Tomasz Malarczuk,En,1,1,256,0.00%,0.00%,0.00%,0
34236,196855,LEKTORKLETT,Wydawnictwo LektorKlett Sp. z o.o.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,12011,LEKTORKLETT,Wydawnictwo LektorKlett Sp. z o.o.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,23037,ASN-MKTGINC,"Mktg, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
34236,29746,S3PL-ASN,S3 Partners LLC,En,1,1,256,0.00%,0.00%,0.00%,0
34236,14514,PHJW,"Paul, Hastings, Janofsky & Walker LLP",En,1,1,256,0.00%,0.00%,0.00%,0
34236,35036,RD-AS,"""Mira 1"" AS",En,1,1,256,0.00%,0.00%,0.00%,0
34236,28688,MINDSHARE-AS,"BT ESPANA, COMPANIA DE SERVICIOS GLOBALES DE TELECOMUNICACIONES, SA",En,1,1,256,0.00%,0.00%,0.00%,0
34236,29939,NSRFC-AS,Nova Scotia Research Foundation Corporation,En,1,1,256,0.00%,0.00%,0.00%,0
34236,22225,PRESTIGE-B...,"Prestige Brands, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
34236,29682,LBANK-DE-K...,Landeskreditbank Baden-Wuerttemberg - Foerderbank,En,1,1,256,0.00%,0.00%,0.00%,0
34236,26500,FISHER-TITUS,Fisher-Titus Medical Center,En,1,1,256,0.00%,0.00%,0.00%,0
34236,15051,TEREX-CORP...,TEREX CORPORATION,En,1,1,256,0.00%,0.00%,0.00%,0
34236,23912,IPV6CJ-AS-AP,CERNET2 IX at Tsinghua University,En,1,1,256,0.00%,0.00%,0.00%,0
34236,60922,BANDWIDTH,Bandwidth CDN B.V. i.o.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,9327,HOPCOUNT,TelstraClear Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
34236,36470,MASCOCSASN,"Masco Contractor Services Central, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
34236,14623,LCU-NET,Lubbock Christian University,En,1,1,256,0.00%,0.00%,0.00%,0
34236,56785,GUP-GK-Ber...,GUP GK Berlin,En,1,1,256,0.00%,0.00%,0.00%,0
34236,46947,JSSB,Jersey Shore State Bank,En,1,1,256,0.00%,0.00%,0.00%,0
34236,29875,CPLSW-AS,Clinical Pathology Laboratories,En,1,1,256,0.00%,0.00%,0.00%,0
34236,46346,ARIN-AS-AE...,AEC Reprographics,En,1,1,256,0.00%,0.00%,0.00%,0
34236,199647,FAST-L-AS-...,OOO FastLine,En,1,1,256,0.00%,0.00%,0.00%,0
34236,38301,TREC-GLOBA...,Bayan Transit AS,En,1,1,256,0.00%,0.00%,0.00%,0
34236,19313,DATACOR,"Datacor, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
34236,46510,ACS-EDUCAT...,ACS Education Services,En,1,1,256,0.00%,0.00%,0.00%,0
34236,15012,CRTCAPITAL...,CRT Capital Group LLC,En,1,1,256,0.00%,0.00%,0.00%,0
34236,39772,TTM,TTM network communications,En,1,1,256,0.00%,0.00%,0.00%,0
34236,24715,GENESYS,Genesys Systems RO SRL,En,1,1,256,0.00%,0.00%,0.00%,0
34236,55360,HEADSTRONG...,Headstrong Services India Pvt. Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,14591,CFB17-AR,Community First Bank,En,1,1,256,0.00%,0.00%,0.00%,0
34236,53594,HARGREAVES,"Clustrix, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
34236,16407,LINDEN-ADV...,Linden Investors LP,En,1,1,256,0.00%,0.00%,0.00%,0
34236,46683,MI-TECH,MI TECH SALES,En,1,1,256,0.00%,0.00%,0.00%,0
34236,55019,GPS1-AS,Gemini Positioning Systems Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,19502,CRANEWAREI...,"Craneware Insight, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
34236,49440,EBG-AS,eBg.bg AD,En,1,1,256,0.00%,0.00%,0.00%,0
34236,46111,EDINA-REAL...,"Edina Realty, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
34236,37036,BFA,Banco di Fomento S.A,En,1,1,256,0.00%,0.00%,0.00%,0
34236,11117,ASN-COGENT...,ENERGY CAPITAL PARTNERS MGMT,En,1,1,256,0.00%,0.00%,0.00%,0
34236,53579,FLP-5,Sun Chemical Corporation,En,1,1,256,0.00%,0.00%,0.00%,0
34236,8253,DUTHNET-AS,Ote SA (Hellenic Telecommunications Organisation),En,1,1,256,0.00%,0.00%,0.00%,0
34236,41434,REUTERS_GD...,Thomson Reuters (Markets) Europe SA Spolka Akcyjna Oddzial w Polsce,En,1,1,256,0.00%,0.00%,0.00%,0
34236,55681,ASIASOFT-AS-D,PT.ASIASOFT INDONESIA,En,1,1,256,0.00%,0.00%,0.00%,0
34236,17915,GEMONEY1-A...,GE Capital Finance Australasia P/L TA GE Money,Co,1,1,256,0.00%,0.00%,0.00%,0
34236,38531,SULLCROM-HK,Sullivan & Cromwell,En,1,1,256,0.00%,0.00%,0.00%,0
34236,48975,RUS-TELECO...,Rus-Telecom Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,14423,NOVAC-AS,NOVA CASUALTY COMPANY,En,1,1,256,0.00%,0.00%,0.00%,0
34236,43036,GSBET,GS BET SRL,En,1,1,256,0.00%,0.00%,0.00%,0
34236,45962,JCU-NET-AS-AP,Australian Academic and Reasearch Network (AARNet),En,1,1,256,0.00%,0.00%,0.00%,0
34236,3165,PTLANET-AS,Przedsiebiorstwo Telekomunikacyjne LANET sp. z o.o.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,15503,MULTINET-SA,SwiatInternet,En,1,1,256,0.00%,0.00%,0.00%,0
34236,27944,(no data),Panama Ports Company,En,1,1,256,0.00%,0.00%,0.00%,0
34236,38314,RSIL-AS-IN,R Systems International LTD,En,1,1,256,0.00%,0.00%,0.00%,0
34236,50730,NEXUS-AS,Privately owned entrepreneur Abbyasov Konstantin Yurevich,En,1,1,256,0.00%,0.00%,0.00%,0
34236,47943,ibss-as,The A.O.Kovalevsky Institute of Biology of the Southern Seas The National Academ,En,1,1,256,0.00%,0.00%,0.00%,0
34236,49666,SPAD-SOFTW...,S.P.A.D Software SRL,En,1,1,256,0.00%,0.00%,0.00%,0
34236,15819,GLOBALMENK...,Global Menkul Degerler SA,En,1,1,256,0.00%,0.00%,0.00%,0
34236,53200,(no data),EKT Participações Ltda.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,1433,VML-20-ASN,Kensai Asset Management L.P.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,60933,QUALCO-IL,Qualcomm Incorporated,En,1,1,256,0.00%,0.00%,0.00%,0
34236,34122,IFAP-AS,"Instituto Nacional de Estatistica, I.P.",En,1,1,256,0.00%,0.00%,0.00%,0
34236,13982,NIBWAN01,National Industries for the Blind,En,1,1,256,0.00%,0.00%,0.00%,0
34236,198652,ZAD-VICTOR...,MOBILTEL EAD,En,1,1,256,0.00%,0.00%,0.00%,0
34236,50766,TOURING-CL...,"BT ESPANA, COMPANIA DE SERVICIOS GLOBALES DE TELECOMUNICACIONES, SA",En,1,1,256,0.00%,0.00%,0.00%,0
34236,53521,TOURING-CL...,"BT ESPANA, COMPANIA DE SERVICIOS GLOBALES DE TELECOMUNICACIONES, SA",En,1,1,256,0.00%,0.00%,0.00%,0
34236,58027,EUROSHINA-AS,"ERS Company, Ltd.",En,1,1,256,0.00%,0.00%,0.00%,0
34236,47758,RONTEL-AS,RON-Telecom CJSC,En,1,1,256,0.00%,0.00%,0.00%,0
34236,3187,BNPPF-AS,BNP Paribas Personal Finance EAD,En,1,1,256,0.00%,0.00%,0.00%,0
34236,27977,(no data),IBM Argentina S.A.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,44427,Wixpress_LTD,Wixpress LTD,En,1,1,256,0.00%,0.00%,0.00%,0
34236,57575,PUSHKINO-S...,Closed Joint Stock Company RTComm-Sibir,En,1,1,256,0.00%,0.00%,0.00%,0
34236,33825,BOR-AS,Interimpex Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,47387,Vakif-Emek...,Vakif Emeklilik A.S.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,197366,PT-AS,OOO Parma-Telecom,En,1,1,256,0.00%,0.00%,0.00%,0
34236,198667,radioc,JSC InterMedia,En,1,1,256,0.00%,0.00%,0.00%,0
34236,25759,CLOUD9,"Cloud9 Analytics, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
34236,40815,PROGRESS-BGP,RX Crossroads,En,1,1,256,0.00%,0.00%,0.00%,0
34236,53881,JCT-AS01,JOHN CHRISTNER TRUCKING,En,1,1,256,0.00%,0.00%,0.00%,0
34236,57822,KTV-Belovo-AS,LLC KTV-Belovo,En,1,1,256,0.00%,0.00%,0.00%,0
34236,13278,ASN-TEITR,Turk Telekomunikasyon Anonim Sirketi,En,1,1,256,0.00%,0.00%,0.00%,0
34236,41146,IMU,Innovative Marketing Ukraine,En,1,1,256,0.00%,0.00%,0.00%,0
34236,33974,ASALIANCE,"""Aliance Plus"" Ltd.",En,1,1,256,0.00%,0.00%,0.00%,0
34236,28791,ASN-BANKADATI,Societa per i Servizi Bancari - SSB S.P.A.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,53879,HRSA-AS001,THE HAMPTON ROADS SHIPPING ASSOCIATION,En,1,1,256,0.00%,0.00%,0.00%,0
34236,60225,DATATRADEM...,Metal Trade Overseas AG,En,1,1,256,0.00%,0.00%,0.00%,0
34236,197254,STRNT-AS,Startnet LTD,En,1,1,256,0.00%,0.00%,0.00%,0
34236,31401,SICAMSERV,"BT ESPANA, COMPANIA DE SERVICIOS GLOBALES DE TELECOMUNICACIONES, SA",En,1,1,256,0.00%,0.00%,0.00%,0
34236,50221,ICTC-AS,"TOV ""Information and Computer Technologies Center""",En,1,1,256,0.00%,0.00%,0.00%,0
34236,23463,LONEPINECA...,Lone Pine Capital LLC,En,1,1,256,0.00%,0.00%,0.00%,0
34236,36530,GK-CAPITAL...,"GK Capital, LLC",En,1,1,256,0.00%,0.00%,0.00%,0
34236,40106,RTA-AS,Regional Transportation Authority,En,1,1,256,0.00%,0.00%,0.00%,0
34236,22509,BANFIELD,Banfield,En,1,1,256,0.00%,0.00%,0.00%,0
34236,39338,Complexmetal,Complex S.A.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,18893,SELECT-EQUITY,"Select Equity Group, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
34236,18727,DNPS,Detroit Newspapers,En,1,1,256,0.00%,0.00%,0.00%,0
34236,60510,VICTORY-AS,Victory Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,33314,VCC,Vancouver Community College,En,1,1,256,0.00%,0.00%,0.00%,0
34236,46214,LEFRED,"Lefleur Transportation of Tupelo, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
34236,47852,AfroAsia-as,"LLC ""mining company ""AfroAsia""",En,1,1,256,0.00%,0.00%,0.00%,0
34236,27187,INDIANA-RMC,Indiana Regional Medical Center,En,1,1,256,0.00%,0.00%,0.00%,0
34236,49328,PRIVIANET-AS,PRIVIANET s.a.r.l,Co,1,1,256,0.00%,0.00%,0.00%,0
34236,41684,NET059,PrAT Miskdovidka,En,1,1,256,0.00%,0.00%,0.00%,0
34236,56619,SC-BMI-IAS...,NET-CONNECT INTERNET S.R.L.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,13298,SOS-Kinder...,SOS-Kinderdorf International,En,1,1,256,0.00%,0.00%,0.00%,0
34236,50346,SUPPORT-IT,Nianet A/S,Co,1,1,256,0.00%,0.00%,0.00%,0
34236,33048,MARKWINS-N...,"Dataframe Logistics, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
34236,61052,YAMALSETSE...,Yamalsetservice LLC.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,9101,ODNCH-AS,Swisscom (Schweiz) AG / Autonomous System,En,1,1,256,0.00%,0.00%,0.00%,0
34236,198562,COMDI-AS,PE Mikhail Nasonov,En,1,1,256,0.00%,0.00%,0.00%,0
34236,37327,NICMG,iRENALA,En,1,1,256,0.00%,0.00%,0.00%,0
34236,50909,AURORA-AS,Aurora Distribution ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,53322,AHALVORSEN...,Viking Global Investors LP,En,1,1,256,0.00%,0.00%,0.00%,0
34236,45161,SYMANTEC-I...,"Symantec Corp., APAC Services",En,1,1,256,0.00%,0.00%,0.00%,0
34236,131709,IDNIC-UNSO...,PENGGUNA DIKS PTH UNSOED,En,1,1,256,0.00%,0.00%,0.00%,0
34236,30942,ISAFE-AS,iSAFE Zrt.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,36672,BIOARRAYS-AS,BIOARRAY SOLUTIONS LTD.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,59656,ER76-AS,"KP Yaroslavskoy Oblasti ""Electrony Region""",En,1,1,256,0.00%,0.00%,0.00%,0
34236,49105,BULLCAT-AS,Bullcat Webhosting,En,1,1,256,0.00%,0.00%,0.00%,0
34236,60713,TARRCI-AS,STUDIO WIK s.c. Krzysztof Lopata Maria Lopata,En,1,1,256,0.00%,0.00%,0.00%,0
34236,28560,(no data),"Arnecom, S.A. de C.V.",En,1,1,256,0.00%,0.00%,0.00%,0
34236,51323,WAN-PWPW,Polska Wytwornia Papierow Wartosciowych S.A.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,198993,WD-AMS,Workday Limited,En,1,1,256,0.00%,0.00%,0.00%,0
34236,41973,VHI-AS,VHI Healthcare,En,1,1,256,0.00%,0.00%,0.00%,0
34236,57548,PARZELLER-AS,TelemaxX Telekommunikation GmbH,En,1,1,256,0.00%,0.00%,0.00%,0
34236,41016,KTI-AS,African Network Information Center,En,1,1,256,0.00%,0.00%,0.00%,0
34236,19049,PROVIDECOM...,Proflowers Inc,En,1,1,256,0.00%,0.00%,0.00%,0
34236,8051,LSWLLP,Lankler Siffert & Wohl LLP,En,1,1,256,0.00%,0.00%,0.00%,0
34236,55845,YIELDBROKE...,Yieldbroker Pty Limited,En,1,1,256,0.00%,0.00%,0.00%,0
34236,52111,EPROJECTS-AS,MEDIACTIVE NETWORK,En,1,1,256,0.00%,0.00%,0.00%,0
34236,33032,AMI,"American Megatrends, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
34236,26587,ICE-MILLER...,IQuest Internet,En,1,1,256,0.00%,0.00%,0.00%,0
34236,27819,(no data),Ministerio de Educacion - MEDUCA,En,1,1,256,0.00%,0.00%,0.00%,0
34236,198300,FES,FES Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
34236,50298,DNEPR-AS,"Public Joint-Stock Company ""BANK CREDIT DNEPR""",En,1,1,256,0.00%,0.00%,0.00%,0
34236,197080,RAGRAD-AS,Ragrad Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
34236,48590,Litasco-CH,Litasco S.A.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,58677,DOFAIMPNET-PH,"DOF Bldg., BSP Complex",En,1,1,256,0.00%,0.00%,0.00%,0
34236,26477,AS-VCU,Vantage Credit Union,En,1,1,256,0.00%,0.00%,0.00%,0
34236,32533,JMLS,The John Marshall Law School,En,1,1,256,0.00%,0.00%,0.00%,0
34236,53458,GROSV,Grosvenor Capital Management L.P.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,50592,SI-LEKARNE...,HC CENTER druzba za informacijske tehnologije d.o.o.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,48906,ERGO-AT-AS,ERGO Insurance Service GmbH,En,1,1,256,0.00%,0.00%,0.00%,0
34236,45314,MEDCOENERG...,"Medco E&P Indonesia, PT",En,1,1,256,0.00%,0.00%,0.00%,0
34236,16104,SKB-AS,"SKB banka d.d., Ljubljana",En,1,1,256,0.00%,0.00%,0.00%,0
34236,20624,(no data),Euronet Services Kft,En,1,1,256,0.00%,0.00%,0.00%,0
34236,54675,GSC-BUFFALONY,"Gannett Supply Corp. - Grand Rapids, MI",En,1,1,256,0.00%,0.00%,0.00%,0
34236,30579,CCHQ-AS1,"Corporate Computer, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
34236,197044,STEK-AS,Limited Liability Company HyperNet,En,1,1,256,0.00%,0.00%,0.00%,0
34236,23396,NUTRISYSTEM,"Nutrisystem, Inc",En,1,1,256,0.00%,0.00%,0.00%,0
34236,197072,GORKE-AS,STUDIO WIK s.c. Krzysztof Lopata Maria Lopata,En,1,1,256,0.00%,0.00%,0.00%,0
34236,198160,SECURITAS-AS,Securitas Sverige AB,En,1,1,256,0.00%,0.00%,0.00%,0
34236,45770,SBY-EPROC-...,Bagian Bina Program - Pemerintah Kota Surabaya,En,1,1,256,0.00%,0.00%,0.00%,0
34236,26078,JRTHOMPSON...,J.R. Thompson Company,Tr/Ac,1,1,256,0.00%,0.00%,0.00%,0
34236,33896,SCHIEDEL-AS,TMT Border Autonomous System Munich,En,1,1,256,0.00%,0.00%,0.00%,0
34236,47436,Sat-ASN,Mondial Assistance Servis Hiz. A.S.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,35319,TelecomOne,TelecomOne Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,198722,TXRX-AS,TxRx Communications Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
34236,47604,USTAS-AS,Research and Development Company for High Technologies in Health Ustas Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,198955,PSB-AS,Digit One LLC Podolsk,En,1,1,256,0.00%,0.00%,0.00%,0
34236,60766,CAMBRIC-AS,Cambric Consulting SRL,En,1,1,256,0.00%,0.00%,0.00%,0
34236,17053,DADEPAPER,DADE PAPER CO,En,1,1,256,0.00%,0.00%,0.00%,0
34236,198821,AUTO,OOO Panasonic RUS,En,1,1,256,0.00%,0.00%,0.00%,0
34236,55775,HORNSBYSHI...,Hornsby Shire Council,En,1,1,256,0.00%,0.00%,0.00%,0
34236,19412,MARBLEGATE,"Q Capital Strategies, LLC",En,1,1,256,0.00%,0.00%,0.00%,0
34236,28935,ODEC-ES-AS,"BT ESPANA, COMPANIA DE SERVICIOS GLOBALES DE TELECOMUNICACIONES, SA",En,1,1,256,0.00%,0.00%,0.00%,0
34236,28739,NewedgeGro...,MEDIACTIVE NETWORK,En,1,1,256,0.00%,0.00%,0.00%,0
34236,52069,VCT-AS,Vladivostok Container Terminal Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,40177,TC-ASN,Transcare Corporation,En,1,1,256,0.00%,0.00%,0.00%,0
34236,46675,GREENVIEWDATA,Greenview Data,En,1,1,256,0.00%,0.00%,0.00%,0
34236,55041,SNAP-INTER...,20-3191847,En,1,1,256,0.00%,0.00%,0.00%,0
34236,22963,BP,"Blommer Peterman, S.C.",En,1,1,256,0.00%,0.00%,0.00%,0
34236,57693,CARDSYS,MEDIACTIVE NETWORK,En,1,1,256,0.00%,0.00%,0.00%,0
34236,57035,Novalog,NovoLog LTD,En,1,1,256,0.00%,0.00%,0.00%,0
34236,42356,FR-France-...,MEDIACTIVE NETWORK,En,1,1,256,0.00%,0.00%,0.00%,0
34236,55605,DAEWONPHAR...,daewonpharm,En,1,1,256,0.00%,0.00%,0.00%,0
34236,17050,MCVP-AS-NO,"SV Life Sciences Advisers, LLC",En,1,1,256,0.00%,0.00%,0.00%,0
34236,55115,APXINC-DAL,"APX, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
34236,46733,DMG-MGMT-LLC,DHG Management Company LLC,En,1,1,256,0.00%,0.00%,0.00%,0
34236,27207,CORPORATE-...,Corporate One Federal Credit,En,1,1,256,0.00%,0.00%,0.00%,0
34236,55846,BBN-AS-AP,"IMED, Ministry of Planning, Government of the People's Republic of Bangladesh",En,1,1,256,0.00%,0.00%,0.00%,0
34236,49305,MAP-ASN,MAP Havacilik Enerji ve Elektronik Ticaret Servis A.S.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,55137,IOSTUDIO,"iostudio, LLC",En,1,1,256,0.00%,0.00%,0.00%,0
34236,60956,ESO-AS,Elektroenergien sistemen operator EAD,En,1,1,256,0.00%,0.00%,0.00%,0
34236,196895,ujp-si,Uprava Republike Slovenije za javna plačila,En,1,1,256,0.00%,0.00%,0.00%,0
34236,198361,BANK4ROOM-AS,"Public Joint Stock Company ""BANK FORUM""",En,1,1,256,0.00%,0.00%,0.00%,0
34236,48631,VERSCOM-AS,Verscom Danismanlik Hizmetleri Ltd Sti.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,43631,CLAL-ROMAN...,Platinum Romania Asigurari-Reasigurari SA,En,1,1,256,0.00%,0.00%,0.00%,0
34236,51723,PARIBAS,OOO Kolpinskie Internet-Seti,En,1,1,256,0.00%,0.00%,0.00%,0
34236,198803,MOSOCO,MoSoCo Sp. z o.o.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,11458,ANM-AS01,"Advanced Network Management, Inc",En,1,1,256,0.00%,0.00%,0.00%,0
34236,55798,RCGIT-ODC-...,RCG Information Technology,En,1,1,256,0.00%,0.00%,0.00%,0
34236,41873,Component,OS Component Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
34236,54845,PHX-DATACE...,"Crexendo Business Solutions, Inc.",Co,1,1,256,0.00%,0.00%,0.00%,0
34236,21181,SOCIEDAD-D...,Sociedad Tasacion,Co,1,1,256,0.00%,0.00%,0.00%,0
34236,22292,LIZARDINVE...,"Lizard Investors, LLC",En,1,1,256,0.00%,0.00%,0.00%,0
34236,26890,AIPIV-ASN,"AIP IV, LLC",En,1,1,256,0.00%,0.00%,0.00%,0
34236,199431,IPL-AS,Interplat Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,21619,GREYWOLF-C...,Greywolf Capital Management LP,En,1,1,256,0.00%,0.00%,0.00%,0
34236,26581,ENTERINFO,EnterInfo,En,1,1,256,0.00%,0.00%,0.00%,0
34236,57349,DEPS-AS,DEPS UKRAINE LTD,En,1,1,256,0.00%,0.00%,0.00%,0
34236,61038,UNIASTRUM-AS,"Commercial bank ""Uniastrum bank"" (LLC)",En,1,1,256,0.00%,0.00%,0.00%,0
34236,46607,FORREST-T-...,"Forrest T Jones & co, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
34236,41286,ELCOTRONIC,doppler E. Doppler & Co. GmbH,En,1,1,256,0.00%,0.00%,0.00%,0
34236,197048,FINSA-AS,STUDIO WIK s.c. Krzysztof Lopata Maria Lopata,En,1,1,256,0.00%,0.00%,0.00%,0
34236,327694,NAMPOWER,NamPower,Tr/Ac,1,1,256,0.00%,0.00%,0.00%,0
34236,5097,INVESTORST...,Investors Title Company,En,1,1,256,0.00%,0.00%,0.00%,0
34236,132687,AIRNETNZLT...,NOW NZ CORE 2,En,1,1,256,0.00%,0.00%,0.00%,0
34236,37382,BOTSPOST,Botswana Post,En,1,1,256,0.00%,0.00%,0.00%,0
34236,29703,BOTSPOST,Botswana Post,En,1,1,256,0.00%,0.00%,0.00%,0
34236,26520,NATIONAL-P...,"National Print Group, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
34236,20821,Elektrocen...,OJSC Elektrocentromontazh,En,1,1,256,0.00%,0.00%,0.00%,0
34236,53283,UNIFI,UNIFI Communications,En,1,1,256,0.00%,0.00%,0.00%,0
34236,198873,Soglasie,OJSC Rostelecom,En,1,1,256,0.00%,0.00%,0.00%,0
34236,46714,IPC-ATL-56...,IP Communications LLC,En,1,1,256,0.00%,0.00%,0.00%,0
34236,32754,RANBAXYASN-01,"Ranbaxy Pharmaceuticals, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
34236,47738,CITY-TECHN...,CTC KINGSHURST ACADEMY,En,1,1,256,0.00%,0.00%,0.00%,0
34236,198307,TPV-SI-AS,TPV d.d.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,39044,NETCO-AS,Esalab srl,En,1,1,256,0.00%,0.00%,0.00%,0
34236,50831,ADELINA-AS,"PRIVATE JOINT-STOCK COMPANY ""FARLEP-INVEST""",En,1,1,256,0.00%,0.00%,0.00%,0
34236,34085,NICO-BANK-AS,JSC NICO-BANK,En,1,1,256,0.00%,0.00%,0.00%,0
34236,54550,MSI7500,"M S International, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
34236,20122,NOS-NOG2,NOS Network Operations Group,En,1,1,256,0.00%,0.00%,0.00%,0
34236,14887,NETWORKINS...,"Network Instruments, LLC",En,1,1,256,0.00%,0.00%,0.00%,0
34236,132696,SGIX-AS,10 Collyer Quay,Tr/Ac,1,1,256,0.00%,0.00%,0.00%,0
34236,48425,Hospitalit...,Hospitality Services Luxembourg S.A,En,1,1,256,0.00%,0.00%,0.00%,0
34236,47107,Megatrend,Megatrend Poslovna Rjesenja d.o.o.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,53954,AAC-DAL-TP-9,"Taylor Publishing Co., Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
34236,48509,SMRTLN-AS,SmartLine LLC,En,1,1,256,0.00%,0.00%,0.00%,0
34236,52756,(no data),ROBERT BOSCH LIMITADA,En,1,1,256,0.00%,0.00%,0.00%,0
34236,56982,Enel-OGK-5-AS,OJSC Enel OGK-5,En,1,1,256,0.00%,0.00%,0.00%,0
34236,58065,HEALTHCARE-AS,Alliance Healthcare Rus Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
34236,61424,ESERVER-SK-AS,eServer s.r.o.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,16642,OGILVYGROUP,"The Ogilvy Group, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
34236,61334,PAYPOINT-AS,IM Paypoint SRL,En,1,1,256,0.00%,0.00%,0.00%,0
34236,18785,DATALINK,MIDWAVE CORPORATION,En,1,1,256,0.00%,0.00%,0.00%,0
34236,46898,CPS-SLM-DT...,"Chase Paymentech Solutions, LLC",En,1,1,256,0.00%,0.00%,0.00%,0
34236,198452,KONFORM-AS,Konform A/S,Co,1,1,256,0.00%,0.00%,0.00%,0
34236,8892,SKLNK,UAB Skylink LT.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,44465,SAMA-AS,Saudi Arabian Monetary Agency,En,1,1,256,0.00%,0.00%,0.00%,0
34236,49739,KH_LUDWIGS...,TelemaxX Telekommunikation GmbH,En,1,1,256,0.00%,0.00%,0.00%,0
34236,199116,IHOST-BE-B...,SPRL INTERNATIONAL BUSINESS MACHINES OF BELGIUM,En,1,1,256,0.00%,0.00%,0.00%,0
34236,46190,KRMC,Kingman Regional Medical Center,En,1,1,256,0.00%,0.00%,0.00%,0
34236,45849,FML-HK,"Room 603, Kin Wing Ind Bldg",Co,1,1,256,0.00%,0.00%,0.00%,0
34236,54501,SOT-AS,Special Operations Technology Inc.,En,1,1,256,0.00%,0.00%,0.00%,0
34236,13439,SMOOTHFUSI...,"Smooth Fusion, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
