as_rank,as_number,as_name,org_name,as_type,no_ases,no_ip4_prefixes,no_ip4_addresses,pc_ases,pc_ip4_prefixes,pc_ip4_addresses,as_transit_degree
5444,18488,VTLA,Virtela Technology Services Incorporated,Tr/Ac,2,18,"6,400",0.00%,0.00%,0.00%,3
5445,52935,(no data),Infobarra Solucoes em Informatica Ltda,Tr/Ac,2,18,"6,144",0.00%,0.00%,0.00%,3
5445,58067,ASCHITATEH,OAO Chitatehenergo,Tr/Ac,2,18,"6,144",0.00%,0.00%,0.00%,3
5447,53258,VL-NY-AS,VoIP Rental,Tr/Ac,2,18,"5,888",0.00%,0.00%,0.00%,2
5448,44522,RIPN-RU-PRG,ROSNIIROS Russian Institute for Public Networks,Tr/Ac,2,18,"5,376",0.00%,0.00%,0.00%,6
5448,31649,RIPN-FDNS-...,Russian Backbone Network,Tr/Ac,2,18,"5,376",0.00%,0.00%,0.00%,12
5448,42728,RIPN-RU-EKT,ROSNIIROS Russian Institute for Public Networks,En,2,18,"5,376",0.00%,0.00%,0.00%,2
5451,17361,BRASS,Sungard Trading System (ASC),Tr/Ac,2,18,"5,120",0.00%,0.00%,0.00%,2
5451,26422,ABOUTIT-ON...,About IT Online,Co,2,18,"5,120",0.00%,0.00%,0.00%,2
5453,35795,VEDEKON-AS,Vedekon Ltd,Tr/Ac,2,18,"4,864",0.00%,0.00%,0.00%,4
5454,37996,CONEXIM-NE...,Conexim Australia Pty. Limited,Co,2,18,"4,608",0.00%,0.00%,0.00%,7
5455,38896,CERGIS-AS-AP,PT. Centra Global Investama,Tr/Ac,2,18,"4,352",0.00%,0.00%,0.00%,3
5455,262378,(no data),Compuservice Empreendimentos Ltda,Tr/Ac,2,18,"4,352",0.00%,0.00%,0.00%,3
5457,24846,BANCORP-AS,IFC BanCorp Electronic Banking &,Tr/Ac,2,18,"4,096",0.00%,0.00%,0.00%,2
5457,263423,(no data),PROTEL NET TELECOM LTDA. - ME,Tr/Ac,2,18,"4,096",0.00%,0.00%,0.00%,2
5459,59318,SPLUS-NETWORK,"S.I NET, Cambodia's specialist Internet and Telecom Service Provider.",Co,2,18,"3,840",0.00%,0.00%,0.00%,10
5460,292,ESNET-WEST,ESnet,Tr/Ac,2,17,"437,272",0.00%,0.00%,0.02%,2
5461,15475,NOL,Nile Online,Tr/Ac,2,17,"304,640",0.00%,0.00%,0.01%,2
5462,26,CORNELL,Cornell University,Tr/Ac,2,17,"200,448",0.00%,0.00%,0.01%,4
5463,8608,QINIP,EspritXB B.V.,Tr/Ac,2,17,"173,568",0.00%,0.00%,0.01%,25
5464,12097,MASSCOM,Massillon Cable Communications,Tr/Ac,2,17,"58,880",0.00%,0.00%,0.00%,3
5465,9246,GTA-AP,"Teleguam Holdings, LLC",Tr/Ac,2,17,"35,072",0.00%,0.00%,0.00%,18
5466,24875,NL-ISPSERV...,Avira B.V.,Co,2,17,"31,232",0.00%,0.00%,0.00%,13
5467,46841,FORKNETWOR...,"Fork Networking, LLC",Tr/Ac,2,17,"22,528",0.00%,0.00%,0.00%,2
5468,19541,EA-ONLINE-NA1,"Electronic Arts, Inc.",En,2,17,"20,480",0.00%,0.00%,0.00%,3
5469,37449,LIMELINE-SL,LIMELINE (SIERRA LEONE) LIMITED,Tr/Ac,2,17,"17,408",0.00%,0.00%,0.00%,2
5470,12044,WVINET,"Willamette Valley Internet, L.L.C.",Tr/Ac,2,17,"17,152",0.00%,0.00%,0.00%,2
5471,24896,INTELLECOM-AS,"Intellectual Communications, Limited Liability Company",Tr/Ac,2,17,"16,896",0.00%,0.00%,0.00%,2
5472,32505,DWL-MAIN,"DETEL WIRELESS, LLC",Tr/Ac,2,17,"15,872",0.00%,0.00%,0.00%,4
5473,7453,ACCELERATION,"ACCELERATED DATA WORKS, INC.",Tr/Ac,2,17,"15,360",0.00%,0.00%,0.00%,4
5474,47236,CITYLINK-AS,CityLink Ltd,Tr/Ac,2,17,"14,592",0.00%,0.00%,0.00%,3
5475,34450,WDC-AS,WORLDNET DATA COMUNICATII SRL,Tr/Ac,2,17,"11,776",0.00%,0.00%,0.00%,4
5476,12990,ONET-PL-AS1,Grupa Onet.pl S.A.,Co,2,17,"11,520",0.00%,0.00%,0.00%,6
5477,52689,(no data),ESPACO DIGITAL,Tr/Ac,2,17,"11,264",0.00%,0.00%,0.00%,28
5478,20657,ATLANTIS,ATLANTIS BG Ltd.,Tr/Ac,2,17,"9,984",0.00%,0.00%,0.00%,3
5479,43967,TEREMKI-AS,Teremki LAN LLC,Tr/Ac,2,17,"9,216",0.00%,0.00%,0.00%,2
5479,262711,(no data),TEK TURBO PROVEDOR DE INTERNET LTDA,Tr/Ac,2,17,"9,216",0.00%,0.00%,0.00%,3
5481,32626,HOUSTON-AR...,Houston Area Library Automated Network ( HALAN ),En,2,17,"8,192",0.00%,0.00%,0.00%,2
5482,3325,KSU,Kazan University,Tr/Ac,2,17,"6,144",0.00%,0.00%,0.00%,2
5482,53205,(no data),IBSOL TELECOM LTDA,Tr/Ac,2,17,"6,144",0.00%,0.00%,0.00%,2
5482,262737,(no data),GW TELECOM SERVICOS E INTERNET LTDA - ME,Tr/Ac,2,17,"6,144",0.00%,0.00%,0.00%,2
5482,5576,AKSHI,Agjencia Kombetare Shoqerise se Informacionit,Co,2,17,"6,144",0.00%,0.00%,0.00%,4
5486,26152,VL-AMERICAS-A,VoIP Rental,En,2,17,"5,376",0.00%,0.00%,0.00%,2
5487,263655,(no data),T-NET WIRELESS E INFORMÁTICA,Tr/Ac,2,17,"5,120",0.00%,0.00%,0.00%,2
5487,30691,LLDC,Lifeline Data Centers,Co,2,17,"5,120",0.00%,0.00%,0.00%,4
5487,53209,(no data),Mantiqueira Tecnologia Ltda.,Tr/Ac,2,17,"5,120",0.00%,0.00%,0.00%,2
5490,51910,TWW-AS,Teltac WorldWide INC,Tr/Ac,2,17,"4,864",0.00%,0.00%,0.00%,2
5490,10145,SECUREIP-AP,IPMG Hosting Provider AUSTRALIA,En,2,17,"4,864",0.00%,0.00%,0.00%,3
5492,26317,(no data),Lisa Communications Ltd,Tr/Ac,2,17,"4,352",0.00%,0.00%,0.00%,3
5492,37930,LOCAL-PEER...,TOT Public Company Limited,Tr/Ac,2,17,"4,352",0.00%,0.00%,0.00%,3
5492,47748,Daticum,Daticum JSC,Co,2,17,"4,352",0.00%,0.00%,0.00%,4
5492,21104,AM-NETSYS-AS,Netsys JV LLC,Tr/Ac,2,17,"4,352",0.00%,0.00%,0.00%,2
5496,46031,PATRANET-A...,PT. PATRA TELEKOMUNIKASI INDONESIA,En,2,17,"4,160",0.00%,0.00%,0.00%,2
5497,132730,MBIT-KH,Maximum Business Information Technology,Tr/Ac,2,17,"4,096",0.00%,0.00%,0.00%,2
5497,58689,ICCNET-DHK-BD,ICC Communication,Tr/Ac,2,17,"4,096",0.00%,0.00%,0.00%,2
5497,44691,ariavid,ARIA VID RAYAN CO.LTD.,En,2,17,"4,096",0.00%,0.00%,0.00%,2
5500,12871,NL-CONCEPTS,KPN B.V.,Tr/Ac,2,16,"170,496",0.00%,0.00%,0.01%,55
5501,156,NORTHEASTE...,Northeastern University,Tr/Ac,2,16,"134,400",0.00%,0.00%,0.01%,3
5502,2594,ASN-CSI,CSI Piemonte,Co,2,16,"98,816",0.00%,0.00%,0.00%,3
5503,13446,AS-NETZERO,"Netzero,INC.",Tr/Ac,2,16,"82,688",0.00%,0.00%,0.00%,5
5504,52706,(no data),DANIELLI TELECOMUNICACOES LTDA,Tr/Ac,2,16,"72,960",0.00%,0.00%,0.00%,2
5505,24298,apolloglob...,"Apollo Global Net AS, Application Service Provider, Manila",Tr/Ac,2,16,"66,304",0.00%,0.00%,0.00%,3
5506,41176,SaharaNet-AS,Sahara Network,Tr/Ac,2,16,"52,480",0.00%,0.00%,0.00%,2
5507,9241,FINTEL-FJ,Fiji International Telecomunications Ltd,Tr/Ac,2,16,"41,216",0.00%,0.00%,0.00%,5
5508,34426,SHABAKAHNE...,Shabakah Net,Tr/Ac,2,16,"34,816",0.00%,0.00%,0.00%,2
5509,39572,ADVANCEDHO...,ADVANCEDHOSTERS LIMITED,Co,2,16,"34,304",0.00%,0.00%,0.00%,2
5510,23465,NUTELECOM,NU-Telecom,Tr/Ac,2,16,"30,208",0.00%,0.00%,0.00%,2
5511,36666,GTCOMM,GloboTech Communications,Co,2,16,"29,440",0.00%,0.00%,0.00%,4
5512,25637,PRMTC,The Park Region Mutual Telephone Co,Tr/Ac,2,16,"21,504",0.00%,0.00%,0.00%,3
5513,46860,DASIANET,"Dasia.Net, LLC",Tr/Ac,2,16,"19,200",0.00%,0.00%,0.00%,2
5514,17536,TVP-HOLDIN...,TVP HOLDING COMPANY-AP,Tr/Ac,2,16,"18,176",0.00%,0.00%,0.00%,2
5515,22110,LIGTEL-COM...,Ligtel Communications,Tr/Ac,2,16,"12,800",0.00%,0.00%,0.00%,3
5516,8137,DISNEYONLI...,Disney Online,Co,2,16,"11,264",0.00%,0.00%,0.00%,3
5516,262517,(no data),NIQTURBO PIMENTEL E MOREIRA LTDA,Tr/Ac,2,16,"11,264",0.00%,0.00%,0.00%,2
5518,60471,Mobitel-BGP,Mobitel Communication Sh.p.k,Tr/Ac,2,16,"10,752",0.00%,0.00%,0.00%,2
5519,42947,SKYNETLINK-AS,SkynetLink Informatica y Redes SL,Tr/Ac,2,16,"10,496",0.00%,0.00%,0.00%,3
5520,49889,CRYSTAL-AS,Crystal Telecom Ltd,Tr/Ac,2,16,"9,728",0.00%,0.00%,0.00%,3
5521,26282,SYMANTEC-US,MessageLabs Inc.,Co,2,16,"9,216",0.00%,0.00%,0.00%,30
5522,53149,(no data),csc machado cia ltda,Tr/Ac,2,16,"8,192",0.00%,0.00%,0.00%,2
5523,38307,ISNET-AS-AP,ISNet - Independent Schools Network,Tr/Ac,2,16,"7,424",0.00%,0.00%,0.00%,2
5524,40284,GSCBN,Glenwood Springs Community Broadband Network,Tr/Ac,2,16,"6,912",0.00%,0.00%,0.00%,3
5525,57388,IBC-AS,I.B.C shpk,Tr/Ac,2,16,"6,656",0.00%,0.00%,0.00%,2
5526,12130,BWCCLEC,Bandwidth.com CLEC LLC,En,2,16,"6,400",0.00%,0.00%,0.00%,3
5527,23699,EZNET-AS-ID,"IP Teknologi Komunikasi, PT.",Tr/Ac,2,16,"6,144",0.00%,0.00%,0.00%,2
5527,8338,EQUANTRO,Orange Romania S.A.,En,2,16,"6,144",0.00%,0.00%,0.00%,2
5527,16887,AETHERNETS...,Aethernet LLC,Tr/Ac,2,16,"6,144",0.00%,0.00%,0.00%,2
5527,39669,AVOLO-AS,AVOLO TELECOM SRL,Tr/Ac,2,16,"6,144",0.00%,0.00%,0.00%,2
5531,47207,DigiRes,Digital Residence B.V.,Tr/Ac,2,16,"5,888",0.00%,0.00%,0.00%,16
5532,56106,DEDICATEDG...,DEDICATEDGAMING.COM.AU - Hosting Provider AUSTRALIA,Tr/Ac,2,16,"5,632",0.00%,0.00%,0.00%,3
5533,55915,CLASSIC-NP,Classic Tech Pvt. Ltd.,Tr/Ac,2,16,"5,376",0.00%,0.00%,0.00%,2
5534,49320,INN361-AS,Golitsyno Telecom Ltd,Tr/Ac,2,16,"5,120",0.00%,0.00%,0.00%,3
5534,263070,(no data),Direta Comunicações Ltda - ME,Tr/Ac,2,16,"5,120",0.00%,0.00%,0.00%,4
5536,5017,CITICTEL-C...,CITIC Telecom International CPC Limited,Tr/Ac,2,16,"4,864",0.00%,0.00%,0.00%,4
5536,45513,NOVANET-IN,Plot # X-16 14TH Street MIDC,Tr/Ac,2,16,"4,864",0.00%,0.00%,0.00%,2
5536,262184,(no data),IBW Comunicaciones S.A,Tr/Ac,2,16,"4,864",0.00%,0.00%,0.00%,2
5539,37110,moztel-as,Moztel LDA,Tr/Ac,2,16,"4,352",0.00%,0.00%,0.00%,2
5540,10238,CCI-HK-AP,Cyber Channel International Ltd,Tr/Ac,2,16,"4,096",0.00%,0.00%,0.00%,2
5540,131583,WIZWIRELES...,WIZwireless Limited,Tr/Ac,2,16,"4,096",0.00%,0.00%,0.00%,2
5540,55665,STMI-AS-ID,PT Sampoerna Telemedia Indonesia,Tr/Ac,2,16,"4,096",0.00%,0.00%,0.00%,3
5540,11507,COBALTNAP,Cobalt Data Centers,En,2,16,"4,096",0.00%,0.00%,0.00%,4
5544,15544,DATAWAYS,Dataways Hellas A.E.,Tr/Ac,2,16,"3,840",0.00%,0.00%,0.00%,3
5545,15516,DK-ARROWHEAD,Arrowhead A/S,Tr/Ac,2,15,"361,472",0.00%,0.00%,0.02%,2
5546,7212,VANDERBILT,Vanderbilt University,Tr/Ac,2,15,"198,912",0.00%,0.00%,0.01%,2
5547,52643,(no data),N&G Tecnologia LTDA,Tr/Ac,2,15,"135,680",0.00%,0.00%,0.01%,2
5548,10049,SKNET-AS,"SK C&C Co., Ltd.",Tr/Ac,2,15,"126,080",0.00%,0.00%,0.01%,3
5549,20401,HOSTWAY-1,Hostway Corporation,Co,2,15,"122,880",0.00%,0.00%,0.01%,3
5550,33749,ATMC,Atlantic Telephone Membership Corp.,Tr/Ac,2,15,"121,344",0.00%,0.00%,0.01%,2
5551,22653,GLOBALCOMPASS,Cyber Wurx LLC,Co,2,15,"82,432",0.00%,0.00%,0.00%,7
5552,10715,(no data),Universidade Federal de Santa Catarina,Tr/Ac,2,15,"81,920",0.00%,0.00%,0.00%,2
5553,21250,TYFON,Tyfon Svenska AB - Sweden,Tr/Ac,2,15,"72,704",0.00%,0.00%,0.00%,4
5554,19554,ANX-INTERNET,ANXeBusiness Corp.,Tr/Ac,2,15,"71,168",0.00%,0.00%,0.00%,3
5555,20163,SUNMED,"Sunrise Medical, Inc.",En,2,15,"69,120",0.00%,0.00%,0.00%,2
5556,17501,WLINK-NEPA...,International Transit Services,Tr/Ac,2,15,"67,072",0.00%,0.00%,0.00%,2
5557,9193,ConXionEU,"ConXion Corporation Europe East India Dock House, 240 East India Dock Road Londo",Tr/Ac,2,15,"51,712",0.00%,0.00%,0.00%,10
5558,10019,MCTV,Matsusaka Cable-TV Station Inc.,Tr/Ac,2,15,"47,104",0.00%,0.00%,0.00%,4
5559,8559,WELLCOM,kabelplus GmbH,Tr/Ac,2,15,"39,424",0.00%,0.00%,0.00%,2
5560,41496,RO-TVSAT-AS,TV SAT 2002 SRL,Tr/Ac,2,15,"35,072",0.00%,0.00%,0.00%,3
5561,30914,IOKO-AS,PIKSEL LIMITED,Co,2,15,"34,304",0.00%,0.00%,0.00%,49
5562,37253,ATC,Altech Technology Concepts,Tr/Ac,2,15,"33,024",0.00%,0.00%,0.00%,19
5563,8744,STARTTELEC...,JSC Start Telecom,Tr/Ac,2,15,"29,184",0.00%,0.00%,0.00%,2
5564,23661,CLARAONLINE,"CLARA ONLINE, Inc.",Co,2,15,"27,392",0.00%,0.00%,0.00%,5
5565,19214,CENTAURI-C...,Centauri Communications,Tr/Ac,2,15,"25,600",0.00%,0.00%,0.00%,2
5566,8925,TEUTONET-AS,teuto.net Netzdienste GmbH,Co,2,15,"24,576",0.00%,0.00%,0.00%,3
5567,4358,XNET,"XNet Information Systems, Inc.",Co,2,15,"23,552",0.00%,0.00%,0.00%,3
5568,7314,TIS-ASN,"Traveller, Inc.",En,2,15,"21,248",0.00%,0.00%,0.00%,3
5569,36394,ASN-GRID4-...,"Grid4 Communications, Inc",Tr/Ac,2,15,"19,968",0.00%,0.00%,0.00%,3
5570,35374,RC-AS,"Ltd ""AviaTel""",Tr/Ac,2,15,"19,456",0.00%,0.00%,0.00%,12
5571,5387,NSC,Institute of Computational Technologies of SB RAS,Tr/Ac,2,15,"17,408",0.00%,0.00%,0.00%,2
5572,25746,NSC,Institute of Computational Technologies of SB RAS,Tr/Ac,2,15,"15,616",0.00%,0.00%,0.00%,3
5573,27745,(no data),Telefonia Bonairiano N.V.,Tr/Ac,2,15,"14,848",0.00%,0.00%,0.00%,2
5574,15372,IBH-AS,IBH IT-Service GmbH,Co,2,15,"13,824",0.00%,0.00%,0.00%,4
5575,34201,PADICOM,PADICOM SOLUTIONS SRL,Tr/Ac,2,15,"11,776",0.00%,0.00%,0.00%,4
5576,51555,IXP-3T,3T Com Ltd,Co,2,15,"11,264",0.00%,0.00%,0.00%,10
5577,57681,ASN-MGTS-U...,OJS Moscow city telephone network,En,2,15,"10,752",0.00%,0.00%,0.00%,2
5578,4658,M2012LIMIT...,2012 Limited,Tr/Ac,2,15,"10,496",0.00%,0.00%,0.00%,5
5579,53225,(no data),IPGLOBE DATACENTER,Tr/Ac,2,15,"9,216",0.00%,0.00%,0.00%,7
5579,28189,(no data),CMA Consultoria Metodos Assessoria e Mercantil S/A,Tr/Ac,2,15,"9,216",0.00%,0.00%,0.00%,23
5579,11852,WHCC,"White House Custom Colour, Inc",En,2,15,"9,216",0.00%,0.00%,0.00%,2
5579,61955,Colocation...,ColocationIX GmbH,Tr/Ac,2,15,"9,216",0.00%,0.00%,0.00%,53
5583,30359,AVIDKC,"Avid Communications, LLC",En,2,15,"8,448",0.00%,0.00%,0.00%,3
5584,28133,(no data),Provedor Eloinet Ltda,Tr/Ac,2,15,"8,192",0.00%,0.00%,0.00%,2
5585,33680,TELEPERFOR...,TELEPERFORMANCE USA,Tr/Ac,2,15,"7,424",0.00%,0.00%,0.00%,2
5586,46347,CAROLINAWE...,Carolina West Wireless,Tr/Ac,2,15,"6,656",0.00%,0.00%,0.00%,2
5587,49403,AVK-WELLCO...,AVK-Wellcom Ltd.,Tr/Ac,2,15,"6,400",0.00%,0.00%,0.00%,12
5588,50360,TAMATIYA-AS,Tamatiya EOOD,Co,2,15,"5,888",0.00%,0.00%,0.00%,3
5589,51547,GARASTEL-AS,"""Garastel"" Limited Liability Company",Tr/Ac,2,15,"5,632",0.00%,0.00%,0.00%,2
5590,14313,CMCMGMT01,CLEARVIEW MANAGEMENT CONSULTANTS,En,2,15,"5,376",0.00%,0.00%,0.00%,3
5591,197556,TNS,TNS-Plus LLP,Tr/Ac,2,15,"5,120",0.00%,0.00%,0.00%,17
5592,28022,(no data),CRISP S.A.,Tr/Ac,2,15,"4,864",0.00%,0.00%,0.00%,3
5593,53071,(no data),Tecnoasp Tecnologia e Serviços de Comunicação Ltda,Tr/Ac,2,15,"4,608",0.00%,0.00%,0.00%,3
5593,59742,MEGABYTE-AS,MEGABYTE INTERNET Ltd.,Tr/Ac,2,15,"4,608",0.00%,0.00%,0.00%,3
5595,26739,SIRIUS-XAS,"SIRIUS TELECOMMUNICATIONS, INC.",En,2,15,"4,352",0.00%,0.00%,0.00%,2
5596,37254,GREENFLASH,Green Flash Trading,Tr/Ac,2,15,"4,096",0.00%,0.00%,0.00%,5
5596,59268,QLINKS-AS,QLINKS,Tr/Ac,2,15,"4,096",0.00%,0.00%,0.00%,3
5596,262781,(no data),RADIOBR INTERNET LTDA,Tr/Ac,2,15,"4,096",0.00%,0.00%,0.00%,2
5599,198605,AVAST-AS-DC,AVAST Software a.s.,Tr/Ac,2,15,"3,840",0.00%,0.00%,0.00%,7
5600,18364,QUASAR-ID,PT Quasar Jaringan Mandiri,Co,2,15,"3,328",0.00%,0.00%,0.00%,6
5600,49131,intelekt-as,PE Voloschenko Olexandr Volodumirovich,Tr/Ac,2,15,"3,328",0.00%,0.00%,0.00%,2
5602,262769,(no data),GEEKNET PROVEDOR DE INTERNET LTDA ME,Tr/Ac,2,15,"3,072",0.00%,0.00%,0.00%,2
5602,52941,(no data),SPACE NETWORK INFORMÁTICA LTDA,Tr/Ac,2,15,"3,072",0.00%,0.00%,0.00%,2
5604,56233,ATSINDO-AS-ID,PT Asia Teknologi Solusi,Tr/Ac,2,15,"2,816",0.00%,0.00%,0.00%,3
5604,24210,ANGKASAWAV...,Angkasa Sarana Teknik Komunikasi PT,Tr/Ac,2,15,"2,816",0.00%,0.00%,0.00%,3
5606,15318,MCGILL-AS,McGill University,Tr/Ac,2,14,"216,064",0.00%,0.00%,0.01%,2
5607,3681,FIU,Florida International University,Tr/Ac,2,14,"141,824",0.00%,0.00%,0.01%,2
5608,12148,CLEMSONU,Clemson University,Tr/Ac,2,14,"101,632",0.00%,0.00%,0.00%,2
5609,24586,NL-INTERMAX,Intermax BV,Co,2,14,"79,872",0.00%,0.00%,0.00%,54
5610,2544,METRO-AS,King County Gov,Tr/Ac,2,14,"74,240",0.00%,0.00%,0.00%,7
5611,6334,ASN-TSG,The Sabre Group,En,2,14,"64,768",0.00%,0.00%,0.00%,4
5612,15250,USFAMILY-ASN,USFamily.net,Tr/Ac,2,14,"46,592",0.00%,0.00%,0.00%,3
5613,5033,AS5033,"Key Information Systems, Inc.",Co,2,14,"45,312",0.00%,0.00%,0.00%,3
5614,7465,(no data),PROCERGS - Cia de Processamento de Dados do RGS,Tr/Ac,2,14,"28,672",0.00%,0.00%,0.00%,10
5615,15806,ORG-IG30-RIPE,Irish Government,Tr/Ac,2,14,"28,160",0.00%,0.00%,0.00%,7
5616,44027,SATURN-ONL...,Saturn-Online Ltd.,Tr/Ac,2,14,"24,576",0.00%,0.00%,0.00%,3
5617,6833,GVS-AS,Terranets bw GmbH,Tr/Ac,2,14,"22,528",0.00%,0.00%,0.00%,3
5618,8008,ETC-60-AS,ENHANCED TELECOMMUNICATIONS CORP.,Tr/Ac,2,14,"21,504",0.00%,0.00%,0.00%,3
5619,18108,FUJITSU-AP,FujitsuAustraliaLtd,En,2,14,"19,200",0.00%,0.00%,0.00%,4
5620,29030,TELECABLE-AS,Sa Telecable,Tr/Ac,2,14,"18,432",0.00%,0.00%,0.00%,6
5621,59702,JUNET-AS,Junet AB,Tr/Ac,2,14,"16,384",0.00%,0.00%,0.00%,2
5622,44579,TNGS-FARNO...,"CJSC ""COMSTAR-regions""",Tr/Ac,2,14,"15,616",0.00%,0.00%,0.00%,2
5623,50292,STRATOGEN,Stratogen Internet LTD,Tr/Ac,2,14,"14,592",0.00%,0.00%,0.00%,6
5624,11722,WFC-ASN,"Westelcom Internet, Inc.",Tr/Ac,2,14,"14,080",0.00%,0.00%,0.00%,3
5624,20799,DATANET-AS,Datanet.co.uk Ltd,Tr/Ac,2,14,"14,080",0.00%,0.00%,0.00%,3
5626,33823,GEMENII,PHOENIX TELECOM & MEDIA SERVICES SRL,Tr/Ac,2,14,"11,008",0.00%,0.00%,0.00%,2
5627,327693,ECHO-SP,Echotel Pty Ltd,Tr/Ac,2,14,"10,496",0.00%,0.00%,0.00%,4
5628,15189,HOSTVENTURES,"HostVentures.com, Inc.",Tr/Ac,2,14,"9,728",0.00%,0.00%,0.00%,3
5629,35810,BIGTELECOM-AS,BIGTELECOM CLOSED JSC,Tr/Ac,2,14,"8,448",0.00%,0.00%,0.00%,2
5630,262624,(no data),INETSAFE COMERCIO DE EQUIPAMENTOS ELETRONICOS LTDA,Tr/Ac,2,14,"8,192",0.00%,0.00%,0.00%,3
5630,6623,CBSI-1,CBS Interactive Inc.,Co,2,14,"8,192",0.00%,0.00%,0.00%,4
5632,46785,QUASAR-DAT...,"QUASAR DATA CENTER, LTD.",Tr/Ac,2,14,"7,680",0.00%,0.00%,0.00%,2
5633,47196,Garant-Par...,Garant-Park-Internet Ltd,Co,2,14,"7,424",0.00%,0.00%,0.00%,8
5634,60118,ALISTAR-AS,ALISTAR SECURITY SRL,Co,2,14,"6,400",0.00%,0.00%,0.00%,3
5635,27195,CAVERN-TEC...,"EPIC Alliance, Inc.",Co,2,14,"6,144",0.00%,0.00%,0.00%,3
5635,262388,(no data),Via Rede Sul Serviço de Informatica Ltda,Tr/Ac,2,14,"6,144",0.00%,0.00%,0.00%,2
5635,52596,(no data),GABRIEL MORAIS SIMOES ME,Tr/Ac,2,14,"6,144",0.00%,0.00%,0.00%,4
5638,45854,TRIMAXITIN...,"2nd Floor, Universal Building Mill Compound,",Co,2,14,"4,608",0.00%,0.00%,0.00%,3
5639,47862,ANKABUT,Khalifa University for Science Technology and Research,Tr/Ac,2,14,"4,352",0.00%,0.00%,0.00%,13
5640,262474,(no data),ALTERNA TELECOMUNICACOES E CONECTIVIDADE LTDA EPP,Tr/Ac,2,14,"4,096",0.00%,0.00%,0.00%,2
5640,52661,(no data),Oliveira e Andrade Informática LTDA,Tr/Ac,2,14,"4,096",0.00%,0.00%,0.00%,2
5640,54301,IPHASE-AS,"Interphase Communications, Inc.",En,2,14,"4,096",0.00%,0.00%,0.00%,2
5643,55766,COMSCENTRE-AU,Network Services Provider,Tr/Ac,2,14,"3,840",0.00%,0.00%,0.00%,7
5644,55663,NETARA-AS-ID,PT Poros Network Nusantara,Tr/Ac,2,14,"3,584",0.00%,0.00%,0.00%,3
5644,198602,Kontakt,"ZAO ""Kontakt""",Tr/Ac,2,14,"3,584",0.00%,0.00%,0.00%,2
5644,44444,WEBSENSE-H...,Websense Hosted R&D Ltd.,En,2,14,"3,584",0.00%,0.00%,0.00%,62
5644,31368,ASTELNET-AS,Astelnet Ltd.,En,2,14,"3,584",0.00%,0.00%,0.00%,2
5648,61763,(no data),Poxley Provedor de Internet Ltda,Tr/Ac,2,14,"3,072",0.00%,0.00%,0.00%,2
5648,43338,RATIONAL-AS,Rational Services Ltd,Co,2,14,"3,072",0.00%,0.00%,0.00%,6
5648,56447,RED-CODE-AS,RED-CODE LLC,Tr/Ac,2,14,"3,072",0.00%,0.00%,0.00%,2
5651,13607,INTUITIVE-ENG,"Intuitive Surgical Operations, Inc.",En,2,14,"2,816",0.00%,0.00%,0.00%,2
5652,199364,RAX-AS,RAX.BG EOOD,Co,2,14,"2,048",0.00%,0.00%,0.00%,5
5653,43557,ASEMNET,EnergiMidt Infrastruktur A/S,Tr/Ac,2,13,"100,608",0.00%,0.00%,0.00%,2
5654,54543,EPICUP-COM,Epic Up.com,En,2,13,"73,984",0.00%,0.00%,0.00%,3
5655,11650,PLDI,Pioneer Long Distance Inc.,Tr/Ac,2,13,"60,416",0.00%,0.00%,0.00%,2
5656,22781,RBLHST,Reliablehosting.com,Tr/Ac,2,13,"56,832",0.00%,0.00%,0.00%,11
5657,6758,AS6758,Monaco Telecom,Tr/Ac,2,13,"46,336",0.00%,0.00%,0.00%,3
5658,49223,EVEREST-AS,"""Everest"" Broadcasting Company Ltd",Tr/Ac,2,13,"43,520",0.00%,0.00%,0.00%,3
5659,10778,(no data),MCL Internet,Tr/Ac,2,13,"34,304",0.00%,0.00%,0.00%,3
5660,8311,Redestel,Redestel Networks S.L.,Co,2,13,"32,768",0.00%,0.00%,0.00%,3
5661,55850,TRUSTPOWER...,TrustPower Ltd,Tr/Ac,2,13,"29,952",0.00%,0.00%,0.00%,2
5662,29600,LATVENERGO-AS,Latvenergo,Tr/Ac,2,13,"28,672",0.00%,0.00%,0.00%,2
5663,34171,INTERDOTNE...,Inter.Net Germany,Tr/Ac,2,13,"26,368",0.00%,0.00%,0.00%,7
5664,16524,METTEL,Metropolitan Telecomm,Tr/Ac,2,13,"25,344",0.00%,0.00%,0.00%,3
5665,45349,TFL-AS-AP,Telecom Fiji Ltd,Tr/Ac,2,13,"23,552",0.00%,0.00%,0.00%,3
5666,36734,PAXIO-SFBA,Paxio Inc.,Tr/Ac,2,13,"22,528",0.00%,0.00%,0.00%,2
5666,16604,HUNTEL-NET,HUNTEL.NET,Tr/Ac,2,13,"22,528",0.00%,0.00%,0.00%,3
5668,17253,COMMUNIGROUP,"TEC of Jackson, Inc.",Tr/Ac,2,13,"20,480",0.00%,0.00%,0.00%,4
5669,53137,(no data),TCA INFORMATICA LTDA,Tr/Ac,2,13,"19,456",0.00%,0.00%,0.00%,4
5670,50130,SYNDICATE-AS,FOP Samoilenko Igor Olegovich,Tr/Ac,2,13,"18,944",0.00%,0.00%,0.00%,3
