as_rank,as_number,as_name,org_name,as_type,no_ases,no_ip4_prefixes,no_ip4_addresses,pc_ases,pc_ip4_prefixes,pc_ip4_addresses,as_transit_degree
25382,22580,GUARD,GUARD INSURANCE GROUP,En,1,2,512,0.00%,0.00%,0.00%,0
25382,53757,UNILINK-NE...,Unilink Networks Inc.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,54036,CHES-NET,"Clean Harbors Environmental Services, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,51832,ROMKATEL-AS,ROMKATEL SRL,En,1,2,512,0.00%,0.00%,0.00%,0
25382,32410,HMSTEINSGRP,Homesite Group Inc,En,1,2,512,0.00%,0.00%,0.00%,0
25382,55458,TR-AS-AP,Thomson Reuters,En,1,2,512,0.00%,0.00%,0.00%,0
25382,14003,VHS-NATN,"Vanguard Health Management, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,196738,AS60K,"""Sixty K"" Ltd.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,33202,MOORE-VAN-...,Moore & Van Allen PLCC,En,1,2,512,0.00%,0.00%,0.00%,0
25382,13997,RD-CHI-AS,"Rapid Displays, Inc",En,1,2,512,0.00%,0.00%,0.00%,0
25382,13454,PA-TURNPIKE,PENNSYLVANIA TURNPIKE COMMISSION,En,1,2,512,0.00%,0.00%,0.00%,0
25382,60197,LDN,Lorraine Data Network,En,1,2,512,0.00%,0.00%,0.00%,0
25382,13347,LDN,Lorraine Data Network,En,1,2,512,0.00%,0.00%,0.00%,0
25382,41004,CPT-AS,Cyfrowy Polsat S.A.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,14451,GEICO02,GEICO,En,1,2,512,0.00%,0.00%,0.00%,0
25382,26016,GEICO02,GEICO,En,1,2,512,0.00%,0.00%,0.00%,0
25382,7915,DAYTONA-ST...,Daytona State College Inc,En,1,2,512,0.00%,0.00%,0.00%,0
25382,12157,ECM-ASN,Element Capital Management LLC,En,1,2,512,0.00%,0.00%,0.00%,0
25382,1989,DNIC-AS-01989,Navy Network Information Center (NNIC),En,1,2,512,0.00%,0.00%,0.00%,0
25382,45484,ANZ_Bankin...,ANZ Banking Group,En,1,2,512,0.00%,0.00%,0.00%,0
25382,60265,MORE-AS,More Ltd,Co,1,2,512,0.00%,0.00%,0.00%,0
25382,14404,DIRECT-ALL...,Direct Alliance Corporation,En,1,2,512,0.00%,0.00%,0.00%,0
25382,18944,APTEA,"Great Atlantic and Pacific Tea Company, inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,24097,Magnecomp-...,CSLOXINFO Project for IAG Insurance,En,1,2,512,0.00%,0.00%,0.00%,0
25382,20429,GUITAR-CEN...,Guitar Center,En,1,2,512,0.00%,0.00%,0.00%,0
25382,56700,OSTERAKER,Osterakers Kommun,En,1,2,512,0.00%,0.00%,0.00%,0
25382,41919,GENESYS-UK,Genesys Telecommunications Laboratories-Europe Limited,En,1,2,512,0.00%,0.00%,0.00%,0
25382,36230,ALERTLOGIC,"Alert Logic, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,12027,ASN1,ActForex Inc.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,35972,ASN1,ActForex Inc.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,36118,EXCLUSIVE-...,"Exclusive Resorts, LLC",En,1,2,512,0.00%,0.00%,0.00%,0
25382,196950,CPW,Best Buy Europe Distributions Limited,En,1,2,512,0.00%,0.00%,0.00%,0
25382,53685,LFR1,LONG AND FOSTER REALTY,En,1,2,512,0.00%,0.00%,0.00%,0
25382,49169,ETA2U-AS,SC ETA2U SRL,En,1,2,512,0.00%,0.00%,0.00%,0
25382,197138,TELERGOS-G...,Groupe Telergos SAS,En,1,2,512,0.00%,0.00%,0.00%,0
25382,54571,COOLEY,Cooley LLP,En,1,2,512,0.00%,0.00%,0.00%,0
25382,46658,TRANSMON119,"Transmontaigne Product Services, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,24451,PDS-GROUP-...,Solutions Experts and Enablers Inc.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,48795,LIFEWARE-AS,Lifeware SA,En,1,2,512,0.00%,0.00%,0.00%,0
25382,46210,LIFEWARE-AS,Lifeware SA,En,1,2,512,0.00%,0.00%,0.00%,0
25382,12498,FINECO,FinecoBank SpA,En,1,2,512,0.00%,0.00%,0.00%,0
25382,11361,BOSCOVS,"Boscov's Department Store, LLC",En,1,2,512,0.00%,0.00%,0.00%,0
25382,131221,PBRU-AS-AP,Petchaburi Rajabhat University,En,1,2,512,0.00%,0.00%,0.00%,0
25382,197704,AS24IT,"""24IT SERWIS"" Robert Siporski",En,1,2,512,0.00%,0.00%,0.00%,0
25382,60617,WGD-ORION-AS,WGD Orion S.A.,Co,1,2,512,0.00%,0.00%,0.00%,0
25382,23019,BGP1-BOH,BANK OF HAWAII,En,1,2,512,0.00%,0.00%,0.00%,0
25382,29784,GREENLIGHT...,Greenlight Capital,En,1,2,512,0.00%,0.00%,0.00%,0
25382,57505,Master-Ban...,"OJSC ""Master-Bank""",En,1,2,512,0.00%,0.00%,0.00%,0
25382,29904,THEBOE-29904,The Boeing Company,En,1,2,512,0.00%,0.00%,0.00%,0
25382,722,DNIC-ASBLK...,DoD Network Information Center,En,1,2,512,0.00%,0.00%,0.00%,0
25382,54930,EN-POINTE-...,En pointe Technologies,En,1,2,512,0.00%,0.00%,0.00%,0
25382,197478,ASIngenia,INGENIA S.A.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,7695,JWTNET-HK-AS,"WPPNET-AS-AP Company,",En,1,2,512,0.00%,0.00%,0.00%,0
25382,48729,O4S-AS,Open for Business B.V.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,23097,COHEN-STEERS,"COHEN & STEERS CAPITAL MGMT., INC.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,42620,ALLO-AS,ALLO Ltd.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,50921,HOSTINGROM...,Micromedia System SRL,En,1,2,512,0.00%,0.00%,0.00%,0
25382,53323,ION-CLEARW...,ION MEDIA NETWORKS,En,1,2,512,0.00%,0.00%,0.00%,0
25382,54043,UNIFIED-GROC,"Unified Grocers, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,19811,UNIFIED-GROC,"Unified Grocers, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,22989,FREEASINFR...,"Free Software Foundation, Inc.",Co,1,2,512,0.00%,0.00%,0.00%,0
25382,19446,E3C-INTERB...,Interbuild Networks,En,1,2,512,0.00%,0.00%,0.00%,0
25382,29966,MAILWELL-P...,MAILWELL PRINT,En,1,2,512,0.00%,0.00%,0.00%,0
25382,47510,CityNET-BLG,MEGA-LAN LTD,En,1,2,512,0.00%,0.00%,0.00%,0
25382,50212,RCLINE,RCL CJSC,En,1,2,512,0.00%,0.00%,0.00%,0
25382,10147,DAHSING-HK...,China Network Services (HK) Ltd AS,En,1,2,512,0.00%,0.00%,0.00%,0
25382,13450,TIS-DC1,Touchnet Information Systems,En,1,2,512,0.00%,0.00%,0.00%,0
25382,53840,AS-CCI1,Central Coast Internet,En,1,2,512,0.00%,0.00%,0.00%,0
25382,47571,DCMANAGED,Digital Craftsmen Ltd.,Co,1,2,512,0.00%,0.00%,0.00%,0
25382,22046,AS-PCNET-INC,"PCnet, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,41813,AXILLEUROPE,Axill Europe Ltd.,Co,1,2,512,0.00%,0.00%,0.00%,0
25382,43474,ABTELECOM,BAN M. ADRIAN PERSOANA FIZICA AUTORIZATA,En,1,2,512,0.00%,0.00%,0.00%,0
25382,9685,FACT-AS-KR,FACT,En,1,2,512,0.00%,0.00%,0.00%,0
25382,17214,GUIDEWIRE,"Guidewire Software, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,132873,CONEXIM-AS-AC,Conexim Australia Pty. Limited,En,1,2,512,0.00%,0.00%,0.00%,0
25382,197211,ASN-PIXART,PIXARTPRINTING S.r.l.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,48468,TRIUMPH-AS,Triumph International Services AG,En,1,2,512,0.00%,0.00%,0.00%,0
25382,132542,CHINETWORK...,Chinetworks India Pvt. Ltd.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,46414,IRONSHORE-...,"Ironshore Services, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,52582,(no data),DuchaCorona Ltda.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,61149,PLAYTIKA,Playtika LTD,En,1,2,512,0.00%,0.00%,0.00%,0
25382,11644,(no data),Núcleo de Inf. e Coord. do Ponto BR - NIC.BR,Tr/Ac,1,2,512,0.00%,0.00%,0.00%,0
25382,55932,THAIBMA-AS-AP,The Thai Bond Market Association,En,1,2,512,0.00%,0.00%,0.00%,0
25382,32231,METABANK,METABANK,En,1,2,512,0.00%,0.00%,0.00%,0
25382,15237,WIDEN,"WIDEN ENTERPRISES, INC.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,37298,EQUITYBANK,Equity Bank Ltd,En,1,2,512,0.00%,0.00%,0.00%,0
25382,35992,DEAN-COLLEGE,Dean College,En,1,2,512,0.00%,0.00%,0.00%,0
25382,46135,RMY-2012,The Regional Municipality of York,Tr/Ac,1,2,512,0.00%,0.00%,0.00%,0
25382,22228,FSI-INTERN...,"FSI International, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,14360,FSI-INTERN...,"FSI International, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,17017,DYNAMO-SER...,Dynamo Servers,En,1,2,512,0.00%,0.00%,0.00%,0
25382,60898,AQUIS-EXCH...,Aquis Exchange Limited,En,1,2,512,0.00%,0.00%,0.00%,0
25382,32039,MGIC-MYERS...,"Myers Internet, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,37003,Xceed-as,Xceed Contact Center,En,1,2,512,0.00%,0.00%,0.00%,0
25382,9897,JSR-AP,Monolith Industries,En,1,2,512,0.00%,0.00%,0.00%,0
25382,13328,THE-GAP-INC,"Gap, Inc. Direct",Co,1,2,512,0.00%,0.00%,0.00%,0
25382,54549,CHILTONH-AS,Chilton Hospital,En,1,2,512,0.00%,0.00%,0.00%,0
25382,54835,D47-CORE,Crystal Lake Community Consolidated School District #47,En,1,2,512,0.00%,0.00%,0.00%,0
25382,42445,IMPL-AS,Iron Mountain Polska,En,1,2,512,0.00%,0.00%,0.00%,0
25382,28375,(no data),"Cydsa Corporativo, S.A. de C.V.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,38567,REKIND-AS-...,PT. Rekayasa Industri,En,1,2,512,0.00%,0.00%,0.00%,0
25382,59137,IDNIC-KEMH...,PT. JASNITA TELEKOMINDO,En,1,2,512,0.00%,0.00%,0.00%,0
25382,54187,ECINET2,EZE Castle Integration Inc.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,21955,TALECRIS,Grifols Inc.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,45018,RIPN-RU-VLV,ROSNIIROS Russian Institute for Public Networks,En,1,2,512,0.00%,0.00%,0.00%,0
25382,33417,RIPN-RU-VLV,ROSNIIROS Russian Institute for Public Networks,En,1,2,512,0.00%,0.00%,0.00%,0
25382,40432,CAMBRIDGE-NA,"Cambridge Integrated Services Group, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,22616,ZSCALER-SJC1,"ZSCALER, INC.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,51763,INTECHSYST...,IntechSystems SIA,En,1,2,512,0.00%,0.00%,0.00%,0
25382,60667,KONEKT,Konek-T Broadband Limited,En,1,2,512,0.00%,0.00%,0.00%,0
25382,13736,FACTUAL-DATA,Factual Data Corp,En,1,2,512,0.00%,0.00%,0.00%,0
25382,393384,US-KONTIKI-2,"Kontiki, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,50893,LMLV-AS,LR Labklajibas Ministrija,En,1,2,512,0.00%,0.00%,0.00%,0
25382,198260,AFILIAS-AMS2,Afilias Ltd,En,1,2,512,0.00%,0.00%,0.00%,0
25382,22848,XL-CAPITAL,XL Capital Ltd.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,23733,BRIDGESTON...,Bridgestone Earthmover Tyres Pty Ltd,En,1,2,512,0.00%,0.00%,0.00%,0
25382,22022,HUB-GROUP,"Hub Group, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,53268,EIS-SFO-AS,"Exigen Insurance Solutions, Inc",En,1,2,512,0.00%,0.00%,0.00%,0
25382,197482,DGIS,DoubleGIS LLC,Co,1,2,512,0.00%,0.00%,0.00%,0
25382,12051,ESCONDIDO-CA,City of Escondido,En,1,2,512,0.00%,0.00%,0.00%,0
25382,25708,SNAUTO,"Sonic Automotive, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,49771,BNHP-AS,Bank Hapoalim Ltd.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,40791,PAYCYCLE-AS-1,PayCycle Inc.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,46129,CADILLACFA...,Cadillac Fairview,En,1,2,512,0.00%,0.00%,0.00%,0
25382,22871,CHALLC,CHA,En,1,2,512,0.00%,0.00%,0.00%,0
25382,11953,ARMLS,ARMLS,En,1,2,512,0.00%,0.00%,0.00%,0
25382,199074,EXA-AS,EXAPROBE SAS,En,1,2,512,0.00%,0.00%,0.00%,0
25382,21806,NATIONAL-FUEL,National Fuel Gas Distribution Corporation,En,1,2,512,0.00%,0.00%,0.00%,0
25382,54584,FERRARA-CA...,"Ferrara Pan Candy Co., Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,20378,FERRARA-CA...,"Ferrara Pan Candy Co., Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,59277,IDNIC-PBI-...,PT. Pemuda Berkarya Indonesia,En,1,2,512,0.00%,0.00%,0.00%,0
25382,198888,RNet-zg,RNet Adam Wojewoda,En,1,2,512,0.00%,0.00%,0.00%,0
25382,48297,DOORHAN,"""Doorhan 21 century"" Ltd",Co,1,2,512,0.00%,0.00%,0.00%,0
25382,18173,AKU-AS-PK,Aga Khan University,En,1,2,512,0.00%,0.00%,0.00%,0
25382,58228,IT-Telecom-AS,"LLC ""IT Telecom""",En,1,2,512,0.00%,0.00%,0.00%,0
25382,23365,IFBYPHONE,"Ifbyphone, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,132701,URU-AS,Rajamangala University of Technology Suvarnabhumi under UniNet Network,En,1,2,512,0.00%,0.00%,0.00%,0
25382,44586,ESMIS-BG,"Executive Agency ""Electronic Communication Networks and Information Systems""",En,1,2,512,0.00%,0.00%,0.00%,0
25382,39899,Natixis-AS,Natixis SA,En,1,2,512,0.00%,0.00%,0.00%,0
25382,36621,DGTLD,VeriSign Global Registry Services,En,1,2,512,0.00%,0.00%,0.00%,3
25382,197896,INTERPROGR...,"JS ""INTERPROGRESSBANK"" (CJSC)",En,1,2,512,0.00%,0.00%,0.00%,0
25382,22176,PCI-ASN,PCI,En,1,2,512,0.00%,0.00%,0.00%,0
25382,36333,RBCORP,Republic Bank & Trust Company,En,1,2,512,0.00%,0.00%,0.00%,0
25382,21597,PEOPLESUPP...,"PeopleSupport, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,132151,REVENUEMED-IN,RevenueMed India Pvt. Ltd,En,1,2,512,0.00%,0.00%,0.00%,0
25382,18790,GLOBALCOMP...,Global Companies LLC,En,1,2,512,0.00%,0.00%,0.00%,0
25382,198981,SHAMROCK-AS,"LLC ""Shamrock Mobile""",En,1,2,512,0.00%,0.00%,0.00%,0
25382,54265,HTC-CONTEN...,"HTC America Content Services, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,132479,WUTTISAKPH...,"TRUE INTERNET Co.,Ltd.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,30850,DESMIE-AS,INDEPENDENT POWER TRANSMISSION OPERATOR - AMIE,En,1,2,512,0.00%,0.00%,0.00%,0
25382,18828,TRIMBLE-WEST,Trimble,En,1,2,512,0.00%,0.00%,0.00%,0
25382,11932,TRADE-LIFT...,Breakwater,En,1,2,512,0.00%,0.00%,0.00%,0
25382,39971,BELL-IT-SE...,"Bell IT Services, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,16085,ASN-INFOBOLSA,INFOBOLSA S.A.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,23946,TOPNET-AS-ID,PT Dunia Informasi Teknologi (TOPNET),En,1,2,512,0.00%,0.00%,0.00%,0
25382,23683,BOONRAWD-A...,KSC Commercial Internet Co. Ltd.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,6092,HARFORDCC-AS,Harford Community College,En,1,2,512,0.00%,0.00%,0.00%,0
25382,45693,INDIAGAMES...,INDIAGAMES TRANSIT AS Content hosting serivce India,Co,1,2,512,0.00%,0.00%,0.00%,0
25382,40651,MONSTERGOVSOL,"Monster Government Solutions, LLC",En,1,2,512,0.00%,0.00%,0.00%,0
25382,10999,BAC-MLAMRS,Bank of America,En,1,2,512,0.00%,0.00%,0.00%,0
25382,133063,KGITH-AS-AP,"TRUE INTERNET Co.,Ltd.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,39298,seri,SERI BILGI TEKNOLOJILERI DESTEK HIZMETLERI VE TICARET LIMITED SIRKETI,En,1,2,512,0.00%,0.00%,0.00%,0
25382,131473,SRMU-GROUP-IN,SRM Nagar,En,1,2,512,0.00%,0.00%,0.00%,0
25382,60455,ABC,"""ABC"" UCRANIAN-FRANCH JOINT VENTURE",En,1,2,512,0.00%,0.00%,0.00%,0
25382,20488,KIEZ-AS,Kiez.Net,En,1,2,512,0.00%,0.00%,0.00%,0
25382,42922,KASPNET-AS,KaspNet Ltd.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,19300,KUBRA-USA,Kubra,En,1,2,512,0.00%,0.00%,0.00%,0
25382,26503,PHONECOM,"Phone.com, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,32887,GEHA,GEHA,En,1,2,512,0.00%,0.00%,0.00%,0
25382,197648,POSTCYASN,MEGA HOST LIMITED,En,1,2,512,0.00%,0.00%,0.00%,0
25382,23215,MEGAPATH-US,MegaPath Networks Inc.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,53518,GTPH-ASN,"Global Thematic Partners Holdings, LLC",En,1,2,512,0.00%,0.00%,0.00%,0
25382,59134,IDNIC-DATA...,PT. Datacomm Diangraha,En,1,2,512,0.00%,0.00%,0.00%,0
25382,55825,KOMPAS-ID,Gedung Kompas Gramedia Unit II Lantai 5,En,1,2,512,0.00%,0.00%,0.00%,0
25382,39059,DATABALK-AS,Cegeka Nederland B.V.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,14139,AS-MAXOR,Maxor Pharmacies,En,1,2,512,0.00%,0.00%,0.00%,0
25382,11223,MECHOSHADE,Mechoshade Systems INC,En,1,2,512,0.00%,0.00%,0.00%,0
25382,39645,TKG-FR,Telekomunikaciju Grupa SIA,En,1,2,512,0.00%,0.00%,0.00%,0
25382,15455,EMBANK-AS,OJSC Energomashbank,En,1,2,512,0.00%,0.00%,0.00%,0
25382,45391,AS45391,(no data),En,1,2,512,0.00%,0.00%,0.00%,0
25382,25536,ASN-METAV,Metav SA,En,1,2,512,0.00%,0.00%,0.00%,0
25382,36124,BIZVOX,BizVox Communications Inc,En,1,2,512,0.00%,0.00%,0.00%,0
25382,33882,LONO-AS,Notka IT-Service GmbH,Co,1,2,512,0.00%,0.00%,0.00%,0
25382,1397,T2-JC-CFE,"ThinkTech, Inc",En,1,2,512,0.00%,0.00%,0.00%,0
25382,35286,TAIMER-RU,Taimer. ru Ltd.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,24780,AUTOSTRADE-AS,Autostrade per l'Italia S.P.A.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,43240,GLINNET,S.C. GLIN SERVICE TURISM S.R.L.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,55504,BP-AS-AUS,BP Australia,En,1,2,512,0.00%,0.00%,0.00%,0
25382,47599,AdeccoItSe...,Adecco It Services SAS,Co,1,2,512,0.00%,0.00%,0.00%,0
25382,38981,RaiffeisenRO,Raiffeisen Bank S.A.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,36603,ARC-INTERNET,AIRLINES REPORTING CORPORATION,En,1,2,512,0.00%,0.00%,0.00%,0
25382,54655,ASN-CI,CI Investments Inc.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,38231,CIMB-CSLOX...,CSLOXINFO Project for IAG Insurance,En,1,2,512,0.00%,0.00%,0.00%,0
25382,44397,MTI-NET,Unitary Enterprise Minsk Television Information Networks,En,1,2,512,0.00%,0.00%,0.00%,0
25382,51268,Latpastabanka,Latvijas pasta banka,En,1,2,512,0.00%,0.00%,0.00%,0
25382,21569,DBU-AS,Dallas Baptist University,En,1,2,512,0.00%,0.00%,0.00%,0
25382,6329,FIHN,Fist In Hand Networks,En,1,2,512,0.00%,0.00%,0.00%,0
25382,58925,WIIPL-IN,Way2online Interactive India Pvt Ltd,En,1,2,512,0.00%,0.00%,0.00%,0
25382,36948,KENIC,Kenya Network Information Centre (KENIC),En,1,2,512,0.00%,0.00%,0.00%,0
25382,36130,HUDSON-RIV...,Hudson River Park Trust,En,1,2,512,0.00%,0.00%,0.00%,0
25382,16770,ASTGEN,"Astoria Generating Company, L.P.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,11902,WORLD-LINK,"World-Link Communications, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,28498,(no data),Network Information Center México S.C.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,16929,SURGE-COMM...,Surge Communications LLC,En,1,2,512,0.00%,0.00%,0.00%,0
25382,46057,UMM-AS-ID,Universitas Muhammadiyah Malang,En,1,2,512,0.00%,0.00%,0.00%,0
25382,55919,SUTD-SG,20 Dover Drive Singapore 138682,En,1,2,512,0.00%,0.00%,0.00%,0
25382,53735,BLOOM-ENERGY,Bloom Energy,En,1,2,512,0.00%,0.00%,0.00%,0
25382,17786,HSBC-IN-AS,HSBC India,En,1,2,512,0.00%,0.00%,0.00%,0
25382,46282,AVIALL-SER...,Aviall Services Inc.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,19301,CERIDIAN-TAX,"CERIDIAN TAX SERVICE, INC",En,1,2,512,0.00%,0.00%,0.00%,0
25382,60320,Eligasht-AS,Eli Gasht Air Travel & Tourism Services Company,En,1,2,512,0.00%,0.00%,0.00%,0
25382,32909,ROYALTY-CA...,Royalty Carpet Mills,En,1,2,512,0.00%,0.00%,0.00%,0
25382,14844,ROYALTY-CA...,Royalty Carpet Mills,En,1,2,512,0.00%,0.00%,0.00%,0
25382,40632,FGLIFE-COLO1,Fidelity & Guaranty Life,En,1,2,512,0.00%,0.00%,0.00%,0
25382,18928,ONTOP-IOP,onTop Technology Corporation,En,1,2,512,0.00%,0.00%,0.00%,0
25382,53279,INXPO-AS,"INXPO, inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,33172,MERIDIAN-L...,Meridian Leasing Corporation,En,1,2,512,0.00%,0.00%,0.00%,0
25382,22578,DATASTREAM,"Data Stream, LLC",En,1,2,512,0.00%,0.00%,0.00%,0
25382,10125,INTERGLOBE...,INTERGLOBE IS A LARGE BPO AND IT COMPANY IN TRAVEL DOMAIN,En,1,2,512,0.00%,0.00%,0.00%,0
25382,262954,(no data),VirtuaServer Informatica Ltda,Co,1,2,512,0.00%,0.00%,0.00%,0
25382,40666,SABIC-INNO...,"SABIC INNOVATIVE PLASTICS US, LLC",En,1,2,512,0.00%,0.00%,0.00%,0
25382,57799,ZEBRA-AS,Zebra CJSC,Co,1,2,512,0.00%,0.00%,0.00%,0
25382,11413,IHERB-AS-I...,IHERB INC,En,1,2,512,0.00%,0.00%,0.00%,0
25382,13435,NOBLE-USXLX,NOBLE AMERICAS CORP.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,41091,ZL-HU-AS,ZL Rendszerhaz Kft.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,23480,ZOCDOC,"ZocDoc, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,20047,CITYOFVABEACH,"City of Virginia Beach, Virginia",En,1,2,512,0.00%,0.00%,0.00%,0
25382,19656,PROCURIAN,ICG Commerce,En,1,2,512,0.00%,0.00%,0.00%,0
25382,32891,PRISMHEALT...,"Prism Network, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,40404,TMH-WV-NET,HERBERT J. THOMAS MEMORIAL HOSPITAL ASSOCIATION,En,1,2,512,0.00%,0.00%,0.00%,0
25382,53803,PARAGONARS,"Paragon Asset Recovery Services, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,14251,MLSLI,"Multiple Lising Service of Long Island, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,11284,(no data),Núcleo de Inf. e Coord. do Ponto BR - NIC.BR,Tr/Ac,1,2,512,0.00%,0.00%,0.00%,0
25382,37229,ATLANTIQUE...,ATLANTIQUE TELECOM TOGO,En,1,2,512,0.00%,0.00%,0.00%,0
25382,31278,INMH,Administratia Nationala de Meteorologie RA,En,1,2,512,0.00%,0.00%,0.00%,0
25382,53410,VA-DATACENTER,"APPLIED SYSTEMS, INC",En,1,2,512,0.00%,0.00%,0.00%,0
25382,60760,ECSUK-AS,Experian Ltd,En,1,2,512,0.00%,0.00%,0.00%,0
25382,56879,PETROPAVLO...,"MANAGEMENT COMPANY ""PETROPAVLOVSK"" CJSC",En,1,2,512,0.00%,0.00%,0.00%,0
25382,59341,SINETEN-BD,SINE-10 (BD) LIMITED,En,1,2,512,0.00%,0.00%,0.00%,0
25382,57504,TELEMAGIC-AS,Telemagic B.V.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,55276,SYMQUEST-NET,"SymQuest Group, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,48591,ipreo-AS,Ipreo Ltd,En,1,2,512,0.00%,0.00%,0.00%,0
25382,6305,AENT-AS,Alliance Entertainment,En,1,2,512,0.00%,0.00%,0.00%,0
25382,12210,CWBANKNET,Community West Bank,En,1,2,512,0.00%,0.00%,0.00%,0
25382,393333,ATTIVIO-INC,"Attivio, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,32463,OPTUM360-TPA,"Caremedic Systems, Inc.",En,1,2,512,0.00%,0.00%,0.00%,0
25382,51120,DTEL-BIZ-AS,DTEL Inc.,En,1,2,512,0.00%,0.00%,0.00%,0
25382,55779,SBI-GENERA...,"IL & FS Financial Center, Bandra",En,1,2,512,0.00%,0.00%,0.00%,0
25382,199190,CGGVERITAS-AS,CGG SERVICES SA,En,1,2,512,0.00%,0.00%,0.00%,0
25382,10184,KFCCC-AS,Korean Federation of Community Credit Cooperatives,En,1,2,512,0.00%,0.00%,0.00%,0
25382,58516,AMS-IX-AP,Amsterdam Internet Exchange,Tr/Ac,1,2,512,0.00%,0.00%,0.00%,0
25382,21875,PICK-INTERNET,Sands River Wireless,En,1,2,512,0.00%,0.00%,0.00%,0
25382,197756,PECOM-AS,LLC First Expedition Kompany UK,En,1,2,512,0.00%,0.00%,0.00%,0
25382,57127,iServer-AS,iSERVER informacijske storitve d.o.o.,Co,1,2,512,0.00%,0.00%,0.00%,0
25382,19936,GORDONFOODS,Gordon Food Service,En,1,2,512,0.00%,0.00%,0.00%,0
25382,45696,PPATK-AS-ID,Pusat Pelaporan dan Analisis Transaksi Keuangan,En,1,2,512,0.00%,0.00%,0.00%,0
