,Exploits,Fraudlent Services,Malware,Phishing,Spammers,Unlabelled,Unwanted Programs,Totals
2016-05-23,45.0,509.0,179189.0,857.0,0.0,0.0,385.0,180985.0
2016-05-24,82.0,396.0,179712.0,1048.0,0.0,0.0,837.0,182075.0
2016-05-25,63.0,403.0,77345.0,785.0,7.0,0.0,417.0,79020.0
2016-05-26,85.0,413.0,7599.0,682.0,1.0,0.0,419.0,9199.0
2016-05-27,81.0,364.0,179373.0,627.0,3.0,0.0,410.0,180858.0
2016-05-28,176.0,386.0,5236.0,751.0,10.0,0.0,220.0,6779.0
2016-05-29,62.0,361.0,72215.0,588.0,0.0,0.0,198.0,73424.0
2016-05-30,114.0,579.0,5535.0,590.0,4.0,0.0,234.0,7056.0
2016-05-31,72.0,538.0,32695.0,850.0,3.0,0.0,404.0,34562.0
2016-06-01,82.0,462.0,46600.0,1321.0,0.0,0.0,319.0,48784.0
2016-06-02,281.0,1083.0,39733.0,1121.0,13.0,0.0,410.0,42641.0
2016-06-03,219.0,1924.0,8102.0,803.0,2.0,0.0,422.0,11472.0
2016-06-04,55.0,767.0,6733.0,1413.0,0.0,0.0,177.0,9145.0
2016-06-05,63.0,1067.0,38537.0,501.0,2.0,0.0,145.0,40315.0
2016-06-06,169.0,1062.0,224065.0,834.0,17.0,0.0,383.0,226530.0
2016-06-07,100.0,1447.0,41554.0,1632.0,1.0,0.0,411.0,45145.0
2016-06-08,78.0,848.0,107715.0,1172.0,1.0,0.0,425.0,110239.0
2016-06-09,93.0,1725.0,15522.0,826.0,1.0,0.0,439.0,18606.0
2016-06-10,35.0,1035.0,11216.0,481.0,1.0,0.0,371.0,13139.0
2016-06-11,36.0,720.0,6646.0,1492.0,0.0,0.0,127.0,9021.0
2016-06-12,16.0,722.0,5318.0,629.0,0.0,0.0,148.0,6833.0
2016-06-13,66.0,265.0,75360.0,809.0,1.0,0.0,490.0,76991.0
2016-06-14,77.0,411.0,106232.0,525.0,0.0,0.0,530.0,107775.0
2016-06-15,95.0,449.0,176769.0,708.0,0.0,0.0,585.0,178606.0
2016-06-16,196.0,702.0,89977.0,1266.0,7.0,0.0,570.0,92718.0
2016-06-17,43.0,355.0,192646.0,1405.0,0.0,0.0,585.0,195034.0
2016-06-18,42.0,1792.0,42108.0,3079.0,2.0,0.0,215.0,47238.0
2016-06-19,50.0,743.0,111705.0,1657.0,0.0,0.0,177.0,114332.0
2016-06-20,40.0,870.0,180699.0,1822.0,0.0,0.0,523.0,183954.0
2016-06-21,55.0,744.0,109988.0,1811.0,5.0,0.0,333.0,112936.0
2016-06-22,53.0,694.0,78805.0,1160.0,3.0,0.0,428.0,81143.0
2016-06-23,74.0,245.0,176733.0,687.0,1.0,0.0,442.0,178182.0
2016-06-24,53.0,360.0,148303.0,1038.0,2.0,0.0,554.0,150310.0
2016-06-25,72.0,304.0,107593.0,804.0,2.0,0.0,346.0,109121.0
2016-06-26,54.0,979.0,114213.0,722.0,1.0,0.0,145.0,116114.0
2016-06-27,51.0,889.0,210702.0,795.0,0.0,0.0,412.0,212849.0
2016-06-28,69.0,389.0,178786.0,3089.0,3.0,0.0,666.0,183002.0
2016-06-29,74.0,319.0,110606.0,1966.0,8.0,0.0,846.0,113819.0
2016-06-30,118.0,489.0,41629.0,1171.0,3.0,0.0,407.0,43817.0
2016-07-01,71.0,404.0,43066.0,2161.0,4.0,0.0,420.0,46126.0
2016-07-02,80.0,879.0,174207.0,696.0,0.0,0.0,211.0,176073.0
2016-07-03,83.0,1079.0,141319.0,606.0,4.0,0.0,156.0,143247.0
2016-07-04,77.0,1576.0,88074.0,1913.0,1.0,0.0,256.0,91897.0
2016-07-05,52.0,1253.0,142817.0,1348.0,5.0,0.0,395.0,145870.0
2016-07-06,59.0,861.0,5947.0,1117.0,3.0,0.0,304.0,8291.0
2016-07-07,91.0,1001.0,146288.0,1218.0,4.0,0.0,392.0,148994.0
2016-07-08,91.0,1099.0,42644.0,1881.0,4.0,0.0,412.0,46131.0
2016-07-09,45.0,959.0,108077.0,919.0,2.0,0.0,161.0,110163.0
2016-07-10,85.0,1167.0,111830.0,672.0,0.0,0.0,106.0,113860.0
2016-07-11,147.0,467.0,45936.0,2977.0,10.0,0.0,378.0,49915.0
2016-07-12,54.0,489.0,48759.0,1304.0,5.0,0.0,276.0,50887.0
2016-07-13,80.0,372.0,5673.0,1358.0,0.0,0.0,368.0,7851.0
2016-07-14,71.0,794.0,13872.0,4396.0,1.0,0.0,684.0,19818.0
2016-07-15,50.0,602.0,13403.0,4455.0,0.0,0.0,690.0,19200.0
2016-07-16,51.0,518.0,8059.0,5249.0,3.0,0.0,323.0,14203.0
2016-07-17,57.0,339.0,9644.0,4552.0,0.0,0.0,210.0,14802.0
2016-07-18,93.0,722.0,14752.0,4380.0,13.0,0.0,753.0,20713.0
2016-07-19,68.0,996.0,16181.0,3315.0,1.0,0.0,647.0,21208.0
2016-07-20,83.0,790.0,11276.0,3166.0,2.0,0.0,578.0,15895.0
2016-07-21,47.0,926.0,7502.0,2059.0,2.0,0.0,513.0,11049.0
2016-07-22,39.0,848.0,5307.0,766.0,2.0,0.0,442.0,7404.0
2016-07-23,43.0,1066.0,4838.0,816.0,3.0,0.0,380.0,7146.0
2016-07-24,41.0,784.0,4813.0,457.0,0.0,0.0,146.0,6241.0
2016-07-25,59.0,2007.0,5975.0,1273.0,2.0,0.0,352.0,9668.0
2016-07-26,57.0,720.0,6424.0,955.0,1.0,0.0,472.0,8629.0
2016-07-27,48.0,1285.0,19746.0,689.0,3.0,0.0,341.0,22112.0
2016-07-28,68.0,1078.0,7857.0,1425.0,1.0,0.0,382.0,10811.0
2016-07-29,70.0,961.0,6746.0,1396.0,5.0,0.0,327.0,9505.0
2016-07-30,55.0,1017.0,8211.0,2053.0,2.0,0.0,295.0,11633.0
2016-07-31,33.0,322.0,9032.0,3118.0,0.0,0.0,217.0,12722.0
2016-08-01,42.0,2309.0,26809.0,1544.0,1.0,0.0,358.0,31063.0
2016-08-02,104.0,2629.0,12575.0,951.0,5.0,0.0,342.0,16606.0
2016-08-03,37.0,2591.0,17184.0,1234.0,0.0,0.0,384.0,21430.0
2016-08-04,59.0,1595.0,21110.0,3561.0,0.0,0.0,370.0,26695.0
2016-08-05,51.0,815.0,29881.0,1659.0,2.0,0.0,237.0,32645.0
2016-08-06,37.0,2893.0,17154.0,980.0,0.0,0.0,170.0,21234.0
2016-08-07,49.0,602.0,16989.0,1359.0,0.0,0.0,102.0,19101.0
2016-08-08,69.0,510.0,18182.0,1177.0,0.0,0.0,316.0,20254.0
2016-08-09,72.0,714.0,9924.0,1869.0,4.0,0.0,632.0,13215.0
2016-08-10,37.0,992.0,7246.0,1822.0,2.0,0.0,446.0,10545.0
2016-08-11,43.0,2146.0,10716.0,1649.0,0.0,0.0,340.0,14894.0
2016-08-12,59.0,1406.0,10143.0,2039.0,0.0,0.0,382.0,14029.0
2016-08-13,41.0,346.0,15439.0,2316.0,0.0,0.0,207.0,18349.0
2016-08-14,26.0,432.0,9431.0,888.0,0.0,0.0,131.0,10908.0
2016-08-15,61.0,499.0,6375.0,1153.0,0.0,0.0,307.0,8395.0
2016-08-16,71.0,579.0,8044.0,1138.0,0.0,0.0,396.0,10228.0
2016-08-17,64.0,958.0,12097.0,3320.0,0.0,0.0,374.0,16813.0
2016-08-18,64.0,2296.0,12736.0,2422.0,0.0,0.0,305.0,17823.0
2016-08-19,53.0,1807.0,10906.0,1413.0,2.0,0.0,310.0,14491.0
2016-08-20,36.0,2004.0,10956.0,2974.0,0.0,0.0,114.0,16084.0
2016-08-21,47.0,1206.0,9454.0,1654.0,0.0,0.0,139.0,12500.0
2016-08-22,72.0,792.0,13824.0,1559.0,2.0,0.0,370.0,16619.0
2016-08-23,111.0,3065.0,18593.0,4460.0,0.0,0.0,483.0,26712.0
2016-08-24,52.0,1139.0,16141.0,6372.0,1.0,0.0,408.0,24113.0
2016-08-25,88.0,1204.0,10633.0,4310.0,4.0,0.0,456.0,16695.0
2016-08-26,63.0,837.0,11977.0,3037.0,0.0,0.0,446.0,16360.0
2016-08-27,73.0,598.0,7961.0,1093.0,4.0,0.0,227.0,9956.0
2016-08-28,49.0,1945.0,9088.0,1709.0,1.0,0.0,175.0,12967.0
2016-08-29,68.0,947.0,11866.0,3840.0,0.0,0.0,480.0,17201.0
2016-08-30,52.0,1046.0,11647.0,1044.0,1.0,0.0,359.0,14149.0
2016-08-31,56.0,724.0,12172.0,1729.0,2.0,0.0,321.0,15004.0
2016-09-01,55.0,1036.0,10208.0,695.0,0.0,0.0,356.0,12350.0
2016-09-02,59.0,1855.0,10772.0,896.0,0.0,0.0,319.0,13901.0
2016-09-03,46.0,152.0,5042.0,534.0,0.0,0.0,208.0,5982.0
2016-09-04,33.0,311.0,5345.0,651.0,0.0,0.0,133.0,6473.0
2016-09-05,61.0,2272.0,8806.0,776.0,0.0,0.0,261.0,12176.0
2016-09-06,57.0,1017.0,4372.0,1715.0,1.0,0.0,352.0,7514.0
2016-09-07,79.0,2110.0,7987.0,1018.0,0.0,0.0,367.0,11561.0
2016-09-08,38.0,630.0,7279.0,814.0,0.0,0.0,385.0,9146.0
2016-09-09,38.0,663.0,5517.0,2171.0,0.0,0.0,331.0,8720.0
2016-09-10,82.0,4392.0,12091.0,3853.0,0.0,0.0,186.0,20604.0
2016-09-11,25.0,1545.0,9978.0,2019.0,1.0,0.0,143.0,13711.0
2016-09-12,108.0,1839.0,8890.0,2591.0,1.0,0.0,426.0,13855.0
2016-09-13,73.0,769.0,5395.0,1232.0,4.0,0.0,323.0,7796.0
2016-09-14,43.0,615.0,11170.0,1191.0,0.0,0.0,468.0,13487.0
2016-09-15,70.0,1378.0,11974.0,2788.0,1.0,0.0,374.0,16585.0
2016-09-16,64.0,1607.0,12869.0,2879.0,1.0,0.0,371.0,17791.0
2016-09-17,60.0,3682.0,11613.0,663.0,0.0,0.0,102.0,16120.0
2016-09-18,43.0,656.0,5757.0,700.0,0.0,0.0,96.0,7252.0
2016-09-19,29.0,457.0,5950.0,637.0,2.0,0.0,177.0,7252.0
2016-09-20,57.0,2190.0,21095.0,1264.0,0.0,0.0,501.0,25107.0
2016-09-21,69.0,1364.0,11695.0,1153.0,0.0,0.0,457.0,14738.0
2016-09-22,50.0,1252.0,6210.0,843.0,1.0,0.0,321.0,8677.0
2016-09-23,88.0,1139.0,14550.0,1032.0,1.0,0.0,328.0,17138.0
2016-09-24,82.0,159.0,10300.0,534.0,1.0,0.0,180.0,11256.0
2016-09-25,45.0,224.0,7438.0,1118.0,0.0,0.0,134.0,8959.0
2016-09-26,70.0,204.0,11851.0,2322.0,0.0,0.0,460.0,14907.0
2016-09-27,61.0,252.0,25857.0,1341.0,1.0,0.0,313.0,27825.0
2016-09-28,146.0,280.0,34465.0,1267.0,0.0,0.0,285.0,36443.0
2016-09-29,405.0,2180.0,33316.0,1571.0,18.0,0.0,353.0,37843.0
2016-09-30,66.0,506.0,21610.0,1592.0,1.0,0.0,377.0,24152.0
2016-10-01,80.0,3506.0,19189.0,3476.0,0.0,0.0,159.0,26410.0
2016-10-02,67.0,3400.0,12525.0,3711.0,2.0,0.0,163.0,19868.0
2016-10-03,72.0,4665.0,20482.0,1126.0,0.0,0.0,395.0,26740.0
2016-10-04,119.0,2714.0,22194.0,4715.0,1.0,0.0,405.0,30148.0
2016-10-05,63.0,2943.0,19142.0,1779.0,0.0,0.0,396.0,24323.0
2016-10-06,121.0,5431.0,21500.0,1456.0,0.0,0.0,541.0,29049.0
2016-10-07,92.0,5170.0,19244.0,1006.0,0.0,0.0,849.0,26361.0
2016-10-08,53.0,4698.0,8730.0,987.0,0.0,0.0,242.0,14710.0
2016-10-09,72.0,7771.0,5415.0,957.0,1.0,0.0,169.0,14385.0
2016-10-10,72.0,7901.0,5136.0,1533.0,0.0,0.0,304.0,14946.0
2016-10-11,108.0,14316.0,5330.0,1356.0,0.0,0.0,384.0,21494.0
2016-10-12,113.0,18025.0,6011.0,1274.0,2.0,0.0,420.0,25845.0
2016-10-13,96.0,4626.0,6560.0,1864.0,4.0,0.0,464.0,13614.0
2016-10-14,117.0,6370.0,8487.0,2456.0,1.0,0.0,498.0,17929.0
2016-10-15,123.0,4595.0,6813.0,1203.0,11.0,0.0,238.0,12983.0
2016-10-16,86.0,4106.0,6715.0,996.0,11.0,0.0,451.0,12365.0
2016-10-17,59.0,4608.0,6817.0,1080.0,2.0,0.0,397.0,12963.0
2016-10-18,138.0,3761.0,9935.0,1335.0,11.0,0.0,470.0,15650.0
2016-10-19,83.0,3974.0,8365.0,850.0,3.0,0.0,452.0,13727.0
2016-10-20,94.0,7876.0,11703.0,1315.0,2.0,0.0,468.0,21458.0
2016-10-21,83.0,4470.0,6703.0,1891.0,4.0,0.0,909.0,14060.0
2016-10-22,84.0,2191.0,6218.0,873.0,3.0,0.0,188.0,9557.0
2016-10-23,80.0,1932.0,8423.0,843.0,1.0,0.0,163.0,11442.0
2016-10-24,90.0,1963.0,9693.0,1497.0,2.0,0.0,482.0,13727.0
2016-10-25,79.0,1585.0,9277.0,1003.0,1.0,0.0,387.0,12332.0
2016-10-26,91.0,1835.0,11391.0,1923.0,44.0,0.0,353.0,15637.0
2016-10-27,65.0,1625.0,22831.0,2215.0,1.0,0.0,335.0,27072.0
2016-10-28,56.0,1801.0,6676.0,728.0,0.0,0.0,267.0,9528.0
2016-10-29,64.0,2613.0,4486.0,1173.0,0.0,0.0,162.0,8498.0
2016-10-30,55.0,1759.0,6943.0,998.0,0.0,0.0,153.0,9908.0
2016-10-31,91.0,1192.0,9866.0,1522.0,0.0,0.0,432.0,13103.0
2016-11-01,46.0,3879.0,6406.0,849.0,2.0,0.0,274.0,11456.0
2016-11-02,46.0,2106.0,5618.0,1251.0,2.0,0.0,542.0,9565.0
2016-11-03,61.0,4213.0,6861.0,1189.0,1.0,0.0,357.0,12682.0
2016-11-04,87.0,4380.0,9576.0,2388.0,2.0,0.0,454.0,16887.0
2016-11-05,58.0,6665.0,3466.0,1252.0,5.0,0.0,148.0,11594.0
2016-11-06,101.0,2873.0,6183.0,1042.0,1.0,0.0,670.0,10870.0
2016-11-07,68.0,1286.0,6816.0,892.0,3.0,0.0,260.0,9325.0
2016-11-08,103.0,2217.0,4539.0,1350.0,1.0,0.0,324.0,8534.0
2016-11-09,108.0,3258.0,7958.0,2682.0,8.0,0.0,327.0,14341.0
2016-11-10,79.0,2750.0,7136.0,1627.0,0.0,0.0,353.0,11945.0
2016-11-11,85.0,3857.0,4549.0,6240.0,0.0,0.0,385.0,15116.0
2016-11-12,45.0,3318.0,2780.0,1654.0,1.0,0.0,147.0,7945.0
2016-11-13,56.0,2210.0,4874.0,2807.0,2.0,0.0,160.0,10109.0
2016-11-14,78.0,2731.0,6221.0,1600.0,3.0,0.0,417.0,11050.0
2016-11-15,34.0,2231.0,4724.0,2564.0,0.0,0.0,347.0,9900.0
2016-11-16,51.0,1910.0,4681.0,873.0,1.0,0.0,299.0,7815.0
2016-11-17,65.0,2824.0,3614.0,1126.0,0.0,0.0,292.0,7921.0
2016-11-18,60.0,2294.0,4889.0,1620.0,1.0,0.0,229.0,9093.0
2016-11-19,25.0,698.0,5322.0,1539.0,1.0,0.0,145.0,7730.0
2016-11-20,28.0,4262.0,3610.0,1220.0,0.0,0.0,138.0,9258.0
2016-11-21,34.0,4626.0,2758.0,2160.0,0.0,0.0,197.0,9775.0
2016-11-22,75.0,1320.0,8304.0,1118.0,1.0,0.0,242.0,11060.0
2016-11-23,54.0,872.0,4089.0,1784.0,0.0,0.0,233.0,7032.0
2016-11-24,63.0,1491.0,8085.0,2673.0,0.0,0.0,287.0,12599.0
2016-11-25,63.0,1726.0,7342.0,1590.0,0.0,0.0,361.0,11082.0
2016-11-26,92.0,1247.0,5806.0,993.0,3.0,0.0,208.0,8349.0
2016-11-27,47.0,2900.0,5435.0,747.0,0.0,0.0,91.0,9220.0
2016-11-28,53.0,1173.0,4560.0,1106.0,0.0,0.0,525.0,7417.0
2016-11-29,50.0,2357.0,4790.0,1385.0,1.0,0.0,304.0,8887.0
2016-11-30,103.0,1698.0,10407.0,5335.0,1.0,0.0,567.0,18111.0
2016-12-01,73.0,12709.0,9215.0,4084.0,2.0,0.0,541.0,26624.0
2016-12-02,92.0,6351.0,5661.0,2499.0,2.0,0.0,218.0,14823.0
2016-12-03,69.0,2085.0,2726.0,2701.0,0.0,0.0,110.0,7691.0
2016-12-04,51.0,3239.0,8285.0,866.0,2.0,0.0,65.0,12508.0
2016-12-05,63.0,1147.0,3797.0,908.0,0.0,0.0,240.0,6155.0
2016-12-06,60.0,3172.0,9502.0,1370.0,0.0,0.0,292.0,14396.0
2016-12-07,73.0,4341.0,10548.0,2348.0,0.0,0.0,240.0,17550.0
2016-12-08,2469.0,6146.0,17868.0,2613.0,0.0,0.0,374.0,29470.0
2016-12-09,139.0,1604.0,7285.0,2694.0,0.0,0.0,381.0,12103.0
2016-12-10,74.0,5732.0,6451.0,2383.0,0.0,0.0,329.0,14969.0
2016-12-11,70.0,15362.0,3570.0,999.0,2.0,0.0,166.0,20169.0
2016-12-12,3889.0,6281.0,23234.0,1350.0,0.0,0.0,2118.0,36872.0
2016-12-13,718.0,5636.0,17652.0,2318.0,0.0,0.0,1653.0,27977.0
2016-12-14,57.0,4980.0,6830.0,2473.0,0.0,0.0,433.0,14773.0
2016-12-15,72.0,4608.0,7999.0,2712.0,2.0,0.0,480.0,15873.0
2016-12-16,125.0,2491.0,13357.0,2464.0,0.0,0.0,486.0,18923.0
2016-12-17,76.0,1403.0,8221.0,1686.0,0.0,0.0,237.0,11623.0
2016-12-18,54.0,3351.0,8334.0,1661.0,0.0,0.0,159.0,13559.0
2016-12-19,48.0,1759.0,9582.0,2135.0,0.0,0.0,334.0,13858.0
2016-12-20,75.0,4628.0,10050.0,3204.0,6.0,0.0,620.0,18583.0
2016-12-21,72.0,3320.0,9430.0,3967.0,2.0,0.0,479.0,17270.0
2016-12-22,70.0,2188.0,6389.0,1573.0,0.0,0.0,412.0,10632.0
2016-12-23,57.0,2077.0,7449.0,3953.0,11.0,0.0,278.0,13825.0
2016-12-24,54.0,886.0,11164.0,2009.0,1.0,0.0,171.0,14285.0
2016-12-25,171.0,2629.0,8101.0,2604.0,0.0,0.0,96.0,13601.0
2016-12-26,45.0,891.0,5381.0,2222.0,3.0,0.0,218.0,8760.0
2016-12-27,612.0,1883.0,9543.0,1994.0,1.0,0.0,426.0,14459.0
2016-12-28,324.0,2834.0,5393.0,1156.0,2.0,0.0,314.0,10023.0
2016-12-29,41.0,2630.0,6205.0,1389.0,0.0,0.0,231.0,10496.0
2016-12-30,83.0,5060.0,5065.0,2339.0,2.0,0.0,286.0,12835.0
2016-12-31,32.0,714.0,7458.0,955.0,2.0,0.0,95.0,9256.0
2017-01-01,19.0,683.0,8304.0,1305.0,0.0,0.0,114.0,10425.0
2017-01-02,55.0,1732.0,6793.0,1134.0,0.0,0.0,207.0,9921.0
2017-01-03,35.0,1058.0,7594.0,1046.0,1.0,0.0,330.0,10064.0
2017-01-04,28.0,1330.0,10973.0,1055.0,0.0,0.0,306.0,13692.0
2017-01-05,48.0,1401.0,5454.0,1468.0,3.0,0.0,282.0,8656.0
2017-01-06,83.0,1538.0,11005.0,1027.0,1.0,0.0,301.0,13955.0
2017-01-07,27.0,1238.0,5093.0,1066.0,0.0,0.0,167.0,7591.0
2017-01-08,60.0,2071.0,5868.0,983.0,2.0,0.0,136.0,9120.0
2017-01-09,43.0,699.0,7197.0,1728.0,0.0,0.0,298.0,9965.0
2017-01-10,67.0,1674.0,8685.0,2477.0,0.0,0.0,345.0,13248.0
2017-01-11,66.0,1341.0,11432.0,2068.0,1.0,0.0,243.0,15151.0
2017-01-12,39.0,1420.0,6064.0,896.0,0.0,0.0,309.0,8728.0
2017-01-13,156.0,1256.0,8473.0,1877.0,0.0,0.0,513.0,12275.0
2017-01-14,71.0,662.0,12047.0,2260.0,0.0,0.0,422.0,15462.0
2017-01-15,67.0,1063.0,8057.0,1342.0,0.0,0.0,155.0,10684.0
2017-01-16,46.0,1502.0,4836.0,2322.0,0.0,0.0,264.0,8970.0
2017-01-17,44.0,1078.0,5056.0,1063.0,1.0,0.0,234.0,7476.0
2017-01-18,60.0,1598.0,9843.0,1751.0,2.0,0.0,384.0,13638.0
2017-01-19,50.0,1628.0,12936.0,2668.0,1.0,0.0,369.0,17652.0
2017-01-20,42.0,1081.0,7052.0,2068.0,0.0,0.0,267.0,10510.0
2017-01-21,83.0,470.0,5159.0,1424.0,1.0,0.0,165.0,7302.0
2017-01-22,33.0,377.0,4960.0,1321.0,0.0,0.0,135.0,6826.0
2017-01-23,49.0,647.0,10893.0,1723.0,0.0,0.0,389.0,13701.0
2017-01-24,52.0,382.0,7935.0,1906.0,2.0,0.0,314.0,10591.0
2017-01-25,52.0,211.0,7995.0,2122.0,0.0,0.0,345.0,10725.0
2017-01-26,53.0,1205.0,11034.0,1933.0,0.0,0.0,362.0,14587.0
2017-01-27,58.0,1164.0,11386.0,2066.0,0.0,0.0,390.0,15064.0
2017-01-28,29.0,579.0,12866.0,2436.0,0.0,0.0,202.0,16112.0
2017-01-29,43.0,307.0,6460.0,2375.0,0.0,0.0,180.0,9365.0
2017-01-30,23.0,390.0,8241.0,999.0,0.0,0.0,367.0,10020.0
2017-01-31,34.0,357.0,4425.0,1479.0,2.0,0.0,400.0,6697.0
2017-02-01,49.0,614.0,9012.0,1921.0,0.0,0.0,459.0,12055.0
2017-02-02,70.0,1065.0,7952.0,2010.0,2.0,0.0,521.0,11620.0
2017-02-03,52.0,637.0,10315.0,3840.0,0.0,0.0,461.0,15305.0
2017-02-04,45.0,2265.0,9450.0,2048.0,0.0,0.0,366.0,14174.0
2017-02-05,34.0,1477.0,7195.0,1781.0,0.0,0.0,173.0,10660.0
2017-02-06,51.0,899.0,4277.0,1277.0,0.0,0.0,299.0,6803.0
2017-02-07,74.0,2128.0,10298.0,2184.0,0.0,0.0,425.0,15109.0
2017-02-08,71.0,1179.0,5937.0,1569.0,4.0,0.0,174.0,8934.0
2017-02-09,91.0,554.0,6771.0,1551.0,3.0,0.0,255.0,9225.0
2017-02-10,99.0,552.0,13636.0,2223.0,1.0,0.0,284.0,16795.0
2017-02-11,79.0,401.0,20520.0,3027.0,13.0,0.0,232.0,24272.0
2017-02-12,109.0,2190.0,9847.0,1635.0,4.0,0.0,154.0,13939.0
2017-02-13,71.0,1622.0,10794.0,2627.0,12.0,0.0,237.0,15363.0
2017-02-14,72.0,1242.0,11084.0,2496.0,3.0,0.0,273.0,15170.0
2017-02-15,76.0,1883.0,4025.0,1616.0,1.0,0.0,227.0,7828.0
2017-02-16,61.0,1809.0,10196.0,2245.0,2.0,0.0,191.0,14504.0
2017-02-17,50.0,1043.0,9971.0,1171.0,1.0,0.0,153.0,12389.0
2017-02-18,71.0,1358.0,10384.0,2211.0,1.0,0.0,137.0,14162.0
2017-02-19,47.0,1942.0,7538.0,1158.0,2.0,0.0,113.0,10800.0
2017-02-20,89.0,1323.0,13513.0,2697.0,0.0,0.0,154.0,17776.0
2017-02-21,61.0,1685.0,8669.0,1291.0,2.0,0.0,200.0,11908.0
2017-02-22,113.0,1601.0,11401.0,2728.0,1.0,0.0,277.0,16121.0
2017-02-23,51.0,1672.0,11080.0,2697.0,0.0,0.0,281.0,15781.0
2017-02-24,52.0,841.0,9582.0,2880.0,0.0,0.0,269.0,13624.0
2017-02-25,59.0,358.0,7052.0,1482.0,0.0,0.0,179.0,9130.0
2017-02-26,60.0,853.0,8165.0,1344.0,1.0,0.0,119.0,10542.0
2017-02-27,81.0,2315.0,15570.0,5684.0,1.0,0.0,279.0,23930.0
2017-02-28,61.0,768.0,8203.0,1460.0,1.0,0.0,301.0,10794.0
2017-03-01,88.0,1914.0,8211.0,1608.0,4.0,0.0,270.0,12095.0
2017-03-02,106.0,4920.0,7653.0,2167.0,2.0,0.0,323.0,15171.0
2017-03-03,127.0,1473.0,9741.0,1867.0,2.0,0.0,224.0,13434.0
2017-03-04,265.0,906.0,4625.0,1509.0,10.0,0.0,122.0,7437.0
2017-03-05,61.0,956.0,7934.0,1898.0,4.0,0.0,91.0,10944.0
2017-03-06,96.0,2962.0,7434.0,1501.0,0.0,0.0,207.0,12200.0
2017-03-07,194.0,1061.0,7865.0,1844.0,4.0,0.0,292.0,11260.0
2017-03-08,88.0,713.0,6806.0,2034.0,1.0,0.0,245.0,9887.0
2017-03-09,260.0,521.0,7083.0,2448.0,1.0,0.0,257.0,10570.0
2017-03-10,364.0,1830.0,17156.0,5024.0,1.0,0.0,203.0,24578.0
2017-03-11,209.0,891.0,9667.0,3693.0,0.0,0.0,163.0,14623.0
2017-03-12,121.0,2687.0,6527.0,1399.0,3.0,0.0,128.0,10865.0
2017-03-13,110.0,2481.0,12286.0,2128.0,1.0,0.0,251.0,17257.0
2017-03-14,216.0,2527.0,5982.0,5678.0,9.0,0.0,214.0,14626.0
2017-03-15,333.0,2780.0,10633.0,3643.0,0.0,0.0,288.0,17677.0
2017-03-16,2447.0,760.0,15285.0,4242.0,3.0,0.0,241.0,22978.0
2017-03-17,1003.0,1937.0,9924.0,2637.0,1.0,0.0,252.0,15754.0
2017-03-18,65.0,991.0,5204.0,2133.0,4.0,0.0,189.0,8586.0
2017-03-19,82.0,2971.0,7225.0,2067.0,4.0,0.0,111.0,12460.0
2017-03-20,920.0,958.0,12089.0,2159.0,5.0,0.0,163.0,16294.0
2017-03-21,170.0,3309.0,10838.0,2018.0,0.0,0.0,255.0,16590.0
2017-03-22,1288.0,1806.0,14570.0,3153.0,2.0,0.0,235.0,21054.0
2017-03-23,90.0,1343.0,7581.0,3624.0,0.0,0.0,224.0,12862.0
2017-03-24,92.0,1045.0,9546.0,2797.0,0.0,0.0,273.0,13753.0
2017-03-25,87.0,781.0,12148.0,2556.0,3.0,0.0,205.0,15780.0
2017-03-26,58.0,1339.0,5750.0,3283.0,1.0,0.0,204.0,10635.0
2017-03-27,99.0,587.0,5753.0,2889.0,10.0,0.0,266.0,9604.0
2017-03-28,207.0,873.0,12375.0,4206.0,2.0,0.0,256.0,17919.0
2017-03-29,167.0,3718.0,9952.0,4479.0,13.0,0.0,295.0,18624.0
2017-03-30,252.0,2453.0,10496.0,4377.0,3.0,0.0,323.0,17904.0
2017-03-31,132.0,1282.0,14730.0,6454.0,2.0,0.0,287.0,22887.0
2017-04-01,109.0,821.0,11655.0,5916.0,2.0,0.0,178.0,18681.0
2017-04-02,137.0,1646.0,11430.0,5377.0,1.0,0.0,127.0,18718.0
2017-04-03,101.0,2324.0,13912.0,3315.0,1.0,0.0,222.0,19875.0
2017-04-04,57.0,684.0,5170.0,7414.0,0.0,0.0,185.0,13510.0
2017-04-05,104.0,1810.0,19293.0,32277.0,0.0,0.0,205.0,53689.0
2017-04-06,71.0,1187.0,5380.0,21843.0,12.0,0.0,255.0,28748.0
2017-04-07,144.0,890.0,2966.0,30327.0,2.0,0.0,214.0,34543.0
2017-04-08,87.0,673.0,9827.0,22279.0,9.0,0.0,181.0,33056.0
2017-04-09,109.0,1697.0,6294.0,33977.0,1.0,0.0,120.0,42198.0
2017-04-10,185.0,1276.0,5163.0,33148.0,23.0,0.0,270.0,40065.0
2017-04-11,5086.0,342.0,1984.0,23468.0,0.0,0.0,257.0,31137.0
2017-04-12,3972.0,1446.0,2700.0,24215.0,1.0,0.0,270.0,32604.0
2017-04-13,6023.0,1868.0,14504.0,5981.0,1.0,0.0,222.0,28599.0
2017-04-14,1320.0,796.0,27218.0,3000.0,16.0,0.0,227.0,32577.0
2017-04-15,600.0,1121.0,9590.0,9968.0,1.0,0.0,121.0,21401.0
